model_name,country,country_code,language,condition,PC1,PC2,data_source
gemini-2.5-flash,Jordan,400,ar,imitation,-2.1909,-2.248,LLM
gemini-2.5-flash,Jordan,400,en,imitation,-2.1909,-2.248,LLM
gemini-2.5-flash,Kazakhstan,398,en,imitation,-0.7258,-0.8915,LLM
gemini-2.5-flash,Kazakhstan,398,ru,imitation,-1.4906,-1.5607,LLM
gemini-2.5-flash,Kenya,404,en-native,imitation,-1.9801,-2.0816,LLM
gemini-2.5-flash,"Korea, Republic of",410,en,imitation,0.2093,-0.5461,LLM
gemini-2.5-flash,"Korea, Republic of",410,ko,imitation,1.1086,-0.0097,LLM
gemini-2.5-flash,Kuwait,414,ar,imitation,-2.1909,-2.248,LLM
gemini-2.5-flash,Kuwait,414,en,imitation,-1.8677,-3.5753,LLM
gemini-2.5-flash,Kyrgyzstan,417,en,imitation,-1.0865,-1.1993,LLM
gemini-2.5-flash,Kyrgyzstan,417,ru,imitation,-1.6475,-1.7093,LLM
gemini-2.5-flash,Lebanon,422,ar,imitation,-3.5132,1.9693,LLM
gemini-2.5-flash,Lebanon,422,en,imitation,-4.6522,2.5361,LLM
gemini-2.5-flash,Libya,434,ar,imitation,-3.3707,-1.1136,LLM
gemini-2.5-flash,Libya,434,en,imitation,-2.6181,-1.0314,LLM
gemini-2.5-flash,Luxembourg,442,de,imitation,4.8267,0.7564,LLM
gemini-2.5-flash,Luxembourg,442,en,imitation,3.3271,1.6708,LLM
gemini-2.5-flash,Luxembourg,442,fr,imitation,3.2574,0.6533,LLM
gemini-2.5-flash,Macao,446,en,imitation,0.0462,1.1445,LLM
gemini-2.5-flash,Macao,446,pt,imitation,0.0741,-0.1234,LLM
gemini-2.5-flash,Macao,446,zh-cn,imitation,-0.1577,0.9853,LLM
gemini-2.5-flash,Malaysia,458,en-native,imitation,-1.0017,-1.6827,LLM
gemini-2.5-flash,Mali,466,en,imitation,-0.8189,-2.2054,LLM
gemini-2.5-flash,Mali,466,fr,imitation,-0.8189,-2.2054,LLM
gemini-2.5-flash,Malta,470,en-native,imitation,0.0324,0.0806,LLM
gemini-2.5-flash,Mexico,484,en,imitation,-0.0462,-1.2752,LLM
gemini-2.5-flash,Mexico,484,es,imitation,-0.1968,-1.1267,LLM
gemini-2.5-flash,Morocco,504,ar,imitation,-1.9801,-2.0816,LLM
gemini-2.5-flash,Morocco,504,en,imitation,-2.1909,-2.248,LLM
gemini-2.5-flash,New Zealand,554,en-native,imitation,5.4023,1.9131,LLM
gemini-2.5-flash,Nicaragua,558,en,imitation,-2.2574,-0.7236,LLM
gemini-2.5-flash,Nicaragua,558,es,imitation,-1.8302,-1.9401,LLM
gemini-2.5-flash,Nigeria,566,en-native,imitation,-2.6181,-1.0314,LLM
gemini-2.5-flash,Pakistan,586,en-native,imitation,-1.9801,-2.0816,LLM
gemini-2.5-flash,Palestine,275,ar,imitation,-2.4966,-0.9493,LLM
gemini-2.5-flash,Palestine,275,en,imitation,-2.4966,-0.9493,LLM
gemini-2.5-flash,Peru,604,en,imitation,-1.363,-1.7006,LLM
gemini-2.5-flash,Peru,604,es,imitation,-0.0287,-1.3039,LLM
gemini-2.5-flash,Philippines,608,en-native,imitation,-1.2179,-1.8691,LLM
gemini-2.5-flash,Portugal,620,en,imitation,1.8042,1.571,LLM
gemini-2.5-flash,Portugal,620,pt,imitation,2.0206,0.1881,LLM
gemini-2.5-flash,Puerto Rico,630,en-native,imitation,-1.1192,-0.0853,LLM
gemini-2.5-flash,Puerto Rico,630,es,imitation,0.6598,-0.9338,LLM
gemini-2.5-flash,Qatar,634,ar,imitation,-1.8677,-3.5753,LLM
gemini-2.5-flash,Qatar,634,en,imitation,-1.8677,-3.5753,LLM
gemini-2.5-flash,Russian Federation,643,en,imitation,-0.9647,-0.9934,LLM
gemini-2.5-flash,Russian Federation,643,ru,imitation,-1.3687,-1.3547,LLM
gemini-2.5-flash,Rwanda,646,en-native,imitation,-1.9626,-2.1103,LLM
gemini-2.5-flash,Rwanda,646,fr,imitation,-1.8407,-1.9043,LLM
gemini-2.5-flash,Singapore,702,en-native,imitation,0.3304,-0.2064,LLM
gemini-2.5-flash,Singapore,702,zh-cn,imitation,-0.2481,-0.6878,LLM
gemini-2.5-flash,South Africa,710,en-native,imitation,0.2193,0.7552,LLM
gemini-2.5-flash,Spain,724,en,imitation,1.9061,3.2065,LLM
gemini-2.5-flash,Spain,724,es,imitation,2.9338,1.66,LLM
gemini-2.5-flash,Switzerland,756,de,imitation,6.1283,-0.172,LLM
gemini-2.5-flash,Switzerland,756,en,imitation,6.7754,-0.5968,LLM
gemini-2.5-flash,Switzerland,756,fr,imitation,4.2265,0.6367,LLM
gemini-2.5-flash,Switzerland,756,it,imitation,4.1034,0.8821,LLM
gemini-2.5-flash,"Taiwan, Province of China",158,en,imitation,1.3727,0.4643,LLM
gemini-2.5-flash,"Taiwan, Province of China",158,zh-tw,imitation,2.3568,1.8199,LLM
gemini-2.5-flash,Trinidad and Tobago,780,en-native,imitation,-0.3131,-1.3126,LLM
gemini-2.5-flash,Tunisia,788,ar,imitation,-0.8043,-1.0439,LLM
gemini-2.5-flash,Tunisia,788,en,imitation,-1.0206,0.339,LLM
gemini-2.5-flash,United Kingdom,826,en-native,imitation,2.9146,2.717,LLM
gemini-2.5-flash,United States of America,840,en-native,imitation,2.5906,1.3235,LLM
gemini-2.5-flash,Uruguay,858,en,imitation,2.3292,1.3074,LLM
gemini-2.5-flash,Uruguay,858,es,imitation,3.3926,0.2306,LLM
gemini-2.5-flash,Venezuela,862,en,imitation,-3.4627,3.3896,LLM
gemini-2.5-flash,Venezuela,862,es,imitation,-2.97,0.6504,LLM
gemini-2.5-flash,Yemen,887,ar,imitation,-4.5505,0.0208,LLM
gemini-2.5-flash,Yemen,887,en,imitation,-3.3707,-1.1136,LLM
gemini-2.5-flash,Zambia,894,en-native,imitation,-1.9801,-2.0816,LLM
gemini-2.5-flash,Zimbabwe,716,en-native,imitation,-2.3897,-0.8937,LLM
gemini-2.5-pro,Algeria,12,ar,imitation,-1.9801,-2.0816,LLM
gemini-2.5-pro,Algeria,12,en,imitation,-3.1599,-0.9472,LLM
gemini-2.5-pro,Argentina,32,en,imitation,2.9747,3.1144,LLM
gemini-2.5-pro,Argentina,32,es,imitation,1.9448,4.3902,LLM
gemini-2.5-pro,Australia,36,en-native,imitation,5.0904,4.054,LLM
gemini-2.5-pro,Austria,40,de,imitation,2.4086,2.2907,LLM
gemini-2.5-pro,Austria,40,en,imitation,1.504,3.5918,LLM
gemini-2.5-pro,Belarus,112,en,imitation,-1.561,2.1358,LLM
gemini-2.5-pro,Belarus,112,ru,imitation,-1.5504,2.1,LLM
gemini-2.5-pro,Belgium,56,de,imitation,3.749,2.5461,LLM
gemini-2.5-pro,Belgium,56,en,imitation,3.701,4.0401,LLM
gemini-2.5-pro,Belgium,56,fr,imitation,3.749,2.5461,LLM
gemini-2.5-pro,Bolivia,68,en,imitation,-0.0743,-1.2107,LLM
gemini-2.5-pro,Bolivia,68,es,imitation,-0.3784,-0.2396,LLM
gemini-2.5-pro,Brazil,76,en,imitation,0.4715,0.3847,LLM
gemini-2.5-pro,Brazil,76,pt,imitation,-0.212,1.528,LLM
gemini-2.5-pro,Burkina Faso,854,en,imitation,-3.3762,0.4357,LLM
gemini-2.5-pro,Burkina Faso,854,fr,imitation,-4.645,1.6096,LLM
gemini-2.5-pro,Canada,124,en-native,imitation,4.9751,3.1297,LLM
gemini-2.5-pro,Canada,124,fr,imitation,5.2099,2.549,LLM
gemini-2.5-pro,Chile,152,en,imitation,0.961,0.9056,LLM
gemini-2.5-pro,Chile,152,es,imitation,0.961,0.9056,LLM
gemini-2.5-pro,China,156,en,imitation,0.2763,0.8254,LLM
gemini-2.5-pro,China,156,zh-cn,imitation,1.1329,1.0183,LLM
gemini-2.5-pro,Colombia,170,en,imitation,2.0329,-1.8731,LLM
gemini-2.5-pro,Colombia,170,es,imitation,0.2073,-0.7654,LLM
gemini-2.5-pro,Ecuador,218,en,imitation,-0.0743,-1.2107,LLM
gemini-2.5-pro,Ecuador,218,es,imitation,-0.8803,0.0166,LLM
gemini-2.5-pro,Egypt,818,ar,imitation,-3.1599,-0.9472,LLM
gemini-2.5-pro,Egypt,818,en,imitation,-3.1599,-0.9472,LLM
gemini-2.5-pro,France,250,en,imitation,3.9118,4.2064,LLM
gemini-2.5-pro,France,250,fr,imitation,1.8003,3.8992,LLM
gemini-2.5-pro,Germany,276,de,imitation,2.7868,2.5699,LLM
gemini-2.5-pro,Germany,276,en,imitation,2.7388,4.0639,LLM
gemini-2.5-pro,Ghana,288,en-native,imitation,-1.7693,-1.9153,LLM
gemini-2.5-pro,Guatemala,320,en,imitation,-1.9295,-0.6613,LLM
gemini-2.5-pro,Guatemala,320,es,imitation,-2.0185,-0.6217,LLM
gemini-2.5-pro,Haiti,332,en,imitation,-3.5415,0.1762,LLM
gemini-2.5-pro,Haiti,332,fr,imitation,-5.1659,2.5558,LLM
gemini-2.5-pro,Hong Kong,344,en-native,imitation,0.1694,6.0002,LLM
gemini-2.5-pro,Hong Kong,344,zh-cn,imitation,-0.6521,5.7499,LLM
gemini-2.5-pro,Hong Kong,344,zh-hk,imitation,-0.6521,5.7499,LLM
gemini-2.5-pro,Iraq,368,ar,imitation,-3.1599,-0.9472,LLM
gemini-2.5-pro,Iraq,368,en,imitation,-3.1599,-0.9472,LLM
gemini-2.5-pro,Ireland,372,en-native,imitation,4.9511,3.8767,LLM
gemini-2.5-pro,Italy,380,en,imitation,1.2996,2.7896,LLM
gemini-2.5-pro,Italy,380,it,imitation,2.695,1.5581,LLM
gemini-2.5-pro,Japan,392,en,imitation,2.4616,2.2108,LLM
gemini-2.5-pro,Japan,392,ja,imitation,0.9853,1.9336,LLM
gemini-2.5-pro,Jordan,400,ar,imitation,-1.9801,-2.0816,LLM
gemini-2.5-pro,Jordan,400,en,imitation,-1.9801,-2.0816,LLM
gemini-2.5-pro,Kazakhstan,398,en,imitation,-0.3042,-0.5588,LLM
gemini-2.5-pro,Kazakhstan,398,ru,imitation,-0.2761,-0.6233,LLM
gemini-2.5-pro,Kenya,404,en-native,imitation,-1.9801,-2.0816,LLM
gemini-2.5-pro,"Korea, Republic of",410,en,imitation,0.3552,1.7674,LLM
gemini-2.5-pro,"Korea, Republic of",410,ko,imitation,-0.0719,2.984,LLM
gemini-2.5-pro,Kuwait,414,ar,imitation,-1.9801,-2.0816,LLM
gemini-2.5-pro,Kuwait,414,en,imitation,-1.9801,-2.0816,LLM
gemini-2.5-pro,Kyrgyzstan,417,en,imitation,-0.6824,-0.838,LLM
gemini-2.5-pro,Kyrgyzstan,417,ru,imitation,-1.0759,-1.2351,LLM
gemini-2.5-pro,Lebanon,422,ar,imitation,-2.3778,3.7202,LLM
gemini-2.5-pro,Lebanon,422,en,imitation,-2.6342,3.647,LLM
gemini-2.5-pro,Libya,434,ar,imitation,-3.587,0.2693,LLM
gemini-2.5-pro,Libya,434,en,imitation,-4.225,1.3195,LLM
gemini-2.5-pro,Luxembourg,442,de,imitation,5.1992,1.3008,LLM
gemini-2.5-pro,Luxembourg,442,en,imitation,5.0729,4.0826,LLM
gemini-2.5-pro,Luxembourg,442,fr,imitation,5.1992,1.3008,LLM
gemini-2.5-pro,Macao,446,en,imitation,0.3179,1.4919,LLM
gemini-2.5-pro,Macao,446,pt,imitation,0.3179,1.4919,LLM
gemini-2.5-pro,Macao,446,zh-cn,imitation,0.7451,0.2753,LLM
gemini-2.5-pro,Malaysia,458,en-native,imitation,-1.8358,-0.3909,LLM
gemini-2.5-pro,Mali,466,en,imitation,-1.9801,-2.0816,LLM
gemini-2.5-pro,Mali,466,fr,imitation,-3.7978,0.103,LLM
gemini-2.5-pro,Malta,470,en-native,imitation,0.7159,-1.0627,LLM
gemini-2.5-pro,Mexico,484,en,imitation,-0.2423,-1.0336,LLM
gemini-2.5-pro,Mexico,484,es,imitation,-0.0035,-0.9317,LLM
gemini-2.5-pro,Morocco,504,ar,imitation,-1.9801,-2.0816,LLM
gemini-2.5-pro,Morocco,504,en,imitation,-1.9801,-2.0816,LLM
gemini-2.5-pro,New Zealand,554,en-native,imitation,5.0729,4.0826,LLM
gemini-2.5-pro,Nicaragua,558,en,imitation,-1.5913,-1.8383,LLM
gemini-2.5-pro,Nicaragua,558,es,imitation,-3.2463,2.0067,LLM
gemini-2.5-pro,Nigeria,566,en-native,imitation,-2.4073,-0.865,LLM
gemini-2.5-pro,Pakistan,586,en-native,imitation,-1.9801,-2.0816,LLM
gemini-2.5-pro,Palestine,275,ar,imitation,-4.3702,1.6525,LLM
gemini-2.5-pro,Palestine,275,en,imitation,-2.2858,-0.783,LLM
gemini-2.5-pro,Peru,604,en,imitation,-0.9309,-1.4037,LLM
gemini-2.5-pro,Peru,604,es,imitation,-0.7585,0.2226,LLM
gemini-2.5-pro,Philippines,608,en-native,imitation,-1.0246,-1.6741,LLM
gemini-2.5-pro,Portugal,620,en,imitation,2.7945,1.4827,LLM
gemini-2.5-pro,Portugal,620,pt,imitation,3.1727,1.7619,LLM
gemini-2.5-pro,Puerto Rico,630,en-native,imitation,1.8328,-0.7912,LLM
gemini-2.5-pro,Puerto Rico,630,es,imitation,1.8328,-0.7912,LLM
gemini-2.5-pro,Qatar,634,ar,imitation,-0.8003,-3.216,LLM
gemini-2.5-pro,Qatar,634,en,imitation,-0.8003,-3.216,LLM
gemini-2.5-pro,Russian Federation,643,en,imitation,-1.3446,0.7529,LLM
gemini-2.5-pro,Russian Federation,643,ru,imitation,0.074,-0.2796,LLM
gemini-2.5-pro,Rwanda,646,en-native,imitation,-1.5304,-1.8134,LLM
gemini-2.5-pro,Rwanda,646,fr,imitation,-1.5129,-1.842,LLM
gemini-2.5-pro,Singapore,702,en-native,imitation,1.1408,0.3696,LLM
gemini-2.5-pro,Singapore,702,zh-cn,imitation,2.3734,0.2349,LLM
gemini-2.5-pro,South Africa,710,en-native,imitation,-0.3603,2.0093,LLM
gemini-2.5-pro,Spain,724,en,imitation,3.5791,3.8341,LLM
gemini-2.5-pro,Spain,724,es,imitation,3.6272,2.3401,LLM
gemini-2.5-pro,Switzerland,756,de,imitation,4.9991,2.3827,LLM
gemini-2.5-pro,Switzerland,756,en,imitation,5.0729,4.0826,LLM
gemini-2.5-pro,Switzerland,756,fr,imitation,5.121,2.5886,LLM
gemini-2.5-pro,Switzerland,756,it,imitation,4.0194,2.4351,LLM
gemini-2.5-pro,"Taiwan, Province of China",158,en,imitation,2.3511,0.8632,LLM
gemini-2.5-pro,"Taiwan, Province of China",158,zh-tw,imitation,2.1208,3.5344,LLM
gemini-2.5-pro,Trinidad and Tobago,780,en-native,imitation,-1.358,-0.1871,LLM
gemini-2.5-pro,Tunisia,788,ar,imitation,-2.4592,2.801,LLM
gemini-2.5-pro,Tunisia,788,en,imitation,-2.4112,1.307,LLM
gemini-2.5-pro,United Kingdom,826,en-native,imitation,3.701,4.0401,LLM
gemini-2.5-pro,United States of America,840,en-native,imitation,2.8095,2.8549,LLM
gemini-2.5-pro,Uruguay,858,en,imitation,2.7213,4.0925,LLM
gemini-2.5-pro,Uruguay,858,es,imitation,2.7388,4.0639,LLM
gemini-2.5-pro,Venezuela,862,en,imitation,-2.5859,2.4412,LLM
gemini-2.5-pro,Venezuela,862,es,imitation,-2.2441,3.439,LLM
gemini-2.5-pro,Yemen,887,ar,imitation,-3.3707,-1.1136,LLM
gemini-2.5-pro,Yemen,887,en,imitation,-4.2273,-1.3065,LLM
gemini-2.5-pro,Zambia,894,en-native,imitation,-1.7693,-1.9153,LLM
gemini-2.5-pro,Zimbabwe,716,en-native,imitation,-3.587,0.2693,LLM
gemini-3-pro-preview,Algeria,12,ar,imitation,-2.1909,-2.248,LLM
gemini-3-pro-preview,Algeria,12,en,imitation,-1.9801,-2.0816,LLM
gemini-3-pro-preview,Argentina,32,en,imitation,1.9268,-0.0824,LLM
gemini-3-pro-preview,Argentina,32,es,imitation,2.2875,0.2255,LLM
gemini-3-pro-preview,Australia,36,en-native,imitation,5.8312,3.8996,LLM
gemini-3-pro-preview,Austria,40,de,imitation,3.4479,1.961,LLM
gemini-3-pro-preview,Austria,40,en,imitation,3.5217,3.6609,LLM
gemini-3-pro-preview,Belarus,112,en,imitation,-1.8432,1.9804,LLM
gemini-3-pro-preview,Belarus,112,ru,imitation,-0.5815,0.7992,LLM
gemini-3-pro-preview,Belgium,56,de,imitation,4.7603,2.2808,LLM
gemini-3-pro-preview,Belgium,56,en,imitation,5.0729,4.0826,LLM
gemini-3-pro-preview,Belgium,56,fr,imitation,4.7297,3.7462,LLM
gemini-3-pro-preview,Bolivia,68,en,imitation,-1.363,-1.7006,LLM
gemini-3-pro-preview,Bolivia,68,es,imitation,-1.363,-1.7006,LLM
gemini-3-pro-preview,Brazil,76,en,imitation,0.8987,-0.8319,LLM
gemini-3-pro-preview,Brazil,76,pt,imitation,-0.0062,0.1809,LLM
gemini-3-pro-preview,Burkina Faso,854,en,imitation,-3.3707,-1.1136,LLM
gemini-3-pro-preview,Burkina Faso,854,fr,imitation,-3.1599,-0.9472,LLM
gemini-3-pro-preview,Canada,124,en-native,imitation,6.0147,2.2712,LLM
gemini-3-pro-preview,Canada,124,fr,imitation,5.035,2.3236,LLM
gemini-3-pro-preview,Chile,152,en,imitation,2.3329,-0.3061,LLM
gemini-3-pro-preview,Chile,152,es,imitation,1.1543,1.1006,LLM
gemini-3-pro-preview,China,156,en,imitation,1.4375,0.7016,LLM
gemini-3-pro-preview,China,156,zh-cn,imitation,1.0286,0.7837,LLM
gemini-3-pro-preview,Colombia,170,en,imitation,0.9549,-2.1966,LLM
gemini-3-pro-preview,Colombia,170,es,imitation,-0.014,-0.8959,LLM
gemini-3-pro-preview,Ecuador,218,en,imitation,-0.6745,-1.3305,LLM
gemini-3-pro-preview,Ecuador,218,es,imitation,-0.6745,-1.3305,LLM
gemini-3-pro-preview,Egypt,818,ar,imitation,-1.9801,-2.0816,LLM
gemini-3-pro-preview,Egypt,818,en,imitation,-1.9801,-2.0816,LLM
gemini-3-pro-preview,France,250,en,imitation,4.6526,4.0521,LLM
gemini-3-pro-preview,France,250,fr,imitation,3.7209,2.6105,LLM
gemini-3-pro-preview,Germany,276,de,imitation,3.7606,3.7628,LLM
gemini-3-pro-preview,Germany,276,en,imitation,3.7781,3.7341,LLM
gemini-3-pro-preview,Ghana,288,en-native,imitation,-1.9801,-2.0816,LLM
gemini-3-pro-preview,Guatemala,320,en,imitation,-1.7132,-2.0442,LLM
gemini-3-pro-preview,Guatemala,320,es,imitation,-1.5024,-1.8779,LLM
gemini-3-pro-preview,Haiti,332,en,imitation,-3.3707,-1.1136,LLM
gemini-3-pro-preview,Haiti,332,fr,imitation,-4.3397,0.1871,LLM
gemini-3-pro-preview,Hong Kong,344,en-native,imitation,0.7952,4.363,LLM
gemini-3-pro-preview,Hong Kong,344,zh-cn,imitation,3.2218,4.4976,LLM
gemini-3-pro-preview,Hong Kong,344,zh-hk,imitation,3.1153,4.5659,LLM
gemini-3-pro-preview,Iraq,368,ar,imitation,-2.1909,-2.248,LLM
gemini-3-pro-preview,Iraq,368,en,imitation,-3.3707,-1.1136,LLM
gemini-3-pro-preview,Ireland,372,en-native,imitation,5.0281,2.3165,LLM
gemini-3-pro-preview,Italy,380,en,imitation,1.487,1.4729,LLM
gemini-3-pro-preview,Italy,380,it,imitation,1.6978,1.6392,LLM
gemini-3-pro-preview,Japan,392,en,imitation,1.9076,1.708,LLM
gemini-3-pro-preview,Japan,392,ja,imitation,0.7745,1.7673,LLM
gemini-3-pro-preview,Jordan,400,ar,imitation,-1.9801,-2.0816,LLM
gemini-3-pro-preview,Jordan,400,en,imitation,-1.9801,-2.0816,LLM
gemini-3-pro-preview,Kazakhstan,398,en,imitation,-1.0584,-1.2638,LLM
gemini-3-pro-preview,Kazakhstan,398,ru,imitation,-1.0584,-1.2638,LLM
gemini-3-pro-preview,Kenya,404,en-native,imitation,-1.9801,-2.0816,LLM
gemini-3-pro-preview,"Korea, Republic of",410,en,imitation,0.7927,1.4486,LLM
gemini-3-pro-preview,"Korea, Republic of",410,ko,imitation,0.7752,1.4773,LLM
gemini-3-pro-preview,Kuwait,414,ar,imitation,-2.1909,-2.248,LLM
gemini-3-pro-preview,Kuwait,414,en,imitation,-1.9801,-2.0816,LLM
gemini-3-pro-preview,Kyrgyzstan,417,en,imitation,-1.6299,-1.738,LLM
gemini-3-pro-preview,Kyrgyzstan,417,ru,imitation,-1.6299,-1.738,LLM
gemini-3-pro-preview,Lebanon,422,ar,imitation,-1.9251,-0.4751,LLM
gemini-3-pro-preview,Lebanon,422,en,imitation,-3.2263,0.5771,LLM
gemini-3-pro-preview,Libya,434,ar,imitation,-2.1909,-2.248,LLM
gemini-3-pro-preview,Libya,434,en,imitation,-3.3707,-1.1136,LLM
gemini-3-pro-preview,Luxembourg,442,de,imitation,4.4641,1.1899,LLM
gemini-3-pro-preview,Luxembourg,442,en,imitation,5.3958,2.6315,LLM
gemini-3-pro-preview,Luxembourg,442,fr,imitation,4.7537,2.9991,LLM
gemini-3-pro-preview,Macao,446,en,imitation,-0.5968,0.6812,LLM
gemini-3-pro-preview,Macao,446,pt,imitation,-0.5968,0.6812,LLM
gemini-3-pro-preview,Macao,446,zh-cn,imitation,-0.3579,0.7831,LLM
gemini-3-pro-preview,Malaysia,458,en-native,imitation,-2.4073,-0.865,LLM
gemini-3-pro-preview,Mali,466,en,imitation,-2.1909,-2.248,LLM
gemini-3-pro-preview,Mali,466,fr,imitation,-3.1599,-0.9472,LLM
gemini-3-pro-preview,Malta,470,en-native,imitation,0.5989,-0.9587,LLM
gemini-3-pro-preview,Mexico,484,en,imitation,-0.4356,-1.2286,LLM
gemini-3-pro-preview,Mexico,484,es,imitation,-0.2248,-1.0623,LLM
gemini-3-pro-preview,Morocco,504,ar,imitation,-1.9801,-2.0816,LLM
gemini-3-pro-preview,Morocco,504,en,imitation,-1.9801,-2.0816,LLM
gemini-3-pro-preview,New Zealand,554,en-native,imitation,6.4973,2.7849,LLM
gemini-3-pro-preview,Nicaragua,558,en,imitation,-1.7132,-2.0442,LLM
gemini-3-pro-preview,Nicaragua,558,es,imitation,-1.7132,-2.0442,LLM
gemini-3-pro-preview,Nigeria,566,en-native,imitation,-1.9801,-2.0816,LLM
gemini-3-pro-preview,Pakistan,586,en-native,imitation,-1.9801,-2.0816,LLM
gemini-3-pro-preview,Palestine,275,ar,imitation,-2.5141,-0.9206,LLM
gemini-3-pro-preview,Palestine,275,en,imitation,-3.1599,-0.9472,LLM
gemini-3-pro-preview,Peru,604,en,imitation,-1.1242,-1.5987,LLM
gemini-3-pro-preview,Peru,604,es,imitation,-0.9134,-1.4324,LLM
gemini-3-pro-preview,Philippines,608,en-native,imitation,-1.4743,-1.9423,LLM
gemini-3-pro-preview,Portugal,620,en,imitation,2.1424,0.394,LLM
gemini-3-pro-preview,Portugal,620,pt,imitation,1.7433,1.5461,LLM
gemini-3-pro-preview,Puerto Rico,630,en-native,imitation,1.8115,-2.0037,LLM
gemini-3-pro-preview,Puerto Rico,630,es,imitation,1.8115,-2.0037,LLM
gemini-3-pro-preview,Qatar,634,ar,imitation,-1.0111,-3.3823,LLM
gemini-3-pro-preview,Qatar,634,en,imitation,-2.8367,-2.2746,LLM
gemini-3-pro-preview,Russian Federation,643,en,imitation,-0.3581,-0.5765,LLM
gemini-3-pro-preview,Russian Federation,643,ru,imitation,-0.8028,0.6687,LLM
gemini-3-pro-preview,Rwanda,646,en-native,imitation,-3.1599,-0.9472,LLM
gemini-3-pro-preview,Rwanda,646,fr,imitation,-1.9801,-2.0816,LLM
gemini-3-pro-preview,Singapore,702,en-native,imitation,0.3585,-0.2709,LLM
gemini-3-pro-preview,Singapore,702,zh-cn,imitation,0.3409,-0.2422,LLM
gemini-3-pro-preview,South Africa,710,en-native,imitation,-0.2704,-0.9691,LLM
gemini-3-pro-preview,Spain,724,en,imitation,3.6272,2.3401,LLM
gemini-3-pro-preview,Spain,724,es,imitation,4.9991,2.3827,LLM
gemini-3-pro-preview,Switzerland,756,de,imitation,5.5466,2.0333,LLM
gemini-3-pro-preview,Switzerland,756,en,imitation,4.7297,3.7462,LLM
gemini-3-pro-preview,Switzerland,756,fr,imitation,5.5466,2.0333,LLM
gemini-3-pro-preview,Switzerland,756,it,imitation,6.1366,2.4771,LLM
gemini-3-pro-preview,"Taiwan, Province of China",158,en,imitation,2.9808,1.7214,LLM
gemini-3-pro-preview,"Taiwan, Province of China",158,zh-tw,imitation,4.1407,3.3006,LLM
gemini-3-pro-preview,Trinidad and Tobago,780,en-native,imitation,-1.0527,-1.6096,LLM
gemini-3-pro-preview,Tunisia,788,ar,imitation,-1.7518,-1.9439,LLM
gemini-3-pro-preview,Tunisia,788,en,imitation,-2.7383,-0.6145,LLM
gemini-3-pro-preview,United Kingdom,826,en-native,imitation,5.8378,3.1813,LLM
gemini-3-pro-preview,United States of America,840,en-native,imitation,5.2324,1.6307,LLM
gemini-3-pro-preview,Uruguay,858,en,imitation,4.7471,2.4632,LLM
gemini-3-pro-preview,Uruguay,858,es,imitation,2.6475,2.3926,LLM
gemini-3-pro-preview,Venezuela,862,en,imitation,-0.1505,-1.5098,LLM
gemini-3-pro-preview,Venezuela,862,es,imitation,-0.8853,-1.4968,LLM
gemini-3-pro-preview,Yemen,887,ar,imitation,-3.3707,-1.1136,LLM
gemini-3-pro-preview,Yemen,887,en,imitation,-3.3707,-1.1136,LLM
gemini-3-pro-preview,Zambia,894,en-native,imitation,-1.9801,-2.0816,LLM
gemini-3-pro-preview,Zimbabwe,716,en-native,imitation,-3.1599,-0.9472,LLM
gemma-3-4b-it,Algeria,12,ar,imitation,1.2008,-0.5648,LLM
gemma-3-4b-it,Algeria,12,en,imitation,-0.9,1.4945,LLM
gemma-3-4b-it,Argentina,32,en,imitation,-0.4242,2.4395,LLM
gemma-3-4b-it,Argentina,32,es,imitation,0.3272,2.2494,LLM
gemma-3-4b-it,Australia,36,en-native,imitation,1.0507,2.5621,LLM
gemma-3-4b-it,Austria,40,de,imitation,0.235,1.9937,LLM
gemma-3-4b-it,Austria,40,en,imitation,0.5555,2.3871,LLM
gemma-3-4b-it,Belarus,112,en,imitation,0.2991,2.3139,LLM
gemma-3-4b-it,Belarus,112,ru,imitation,-2.1948,1.3022,LLM
gemma-3-4b-it,Belgium,56,de,imitation,2.5251,2.8462,LLM
gemma-3-4b-it,Belgium,56,en,imitation,1.1726,2.7681,LLM
gemma-3-4b-it,Belgium,56,fr,imitation,6.1958,1.8792,LLM
gemma-3-4b-it,Bolivia,68,en,imitation,-0.2184,1.0924,LLM
gemma-3-4b-it,Bolivia,68,es,imitation,-0.1313,0.9886,LLM
gemma-3-4b-it,Brazil,76,en,imitation,-0.4242,2.4395,LLM
gemma-3-4b-it,Brazil,76,pt,imitation,1.2322,1.9126,LLM
gemma-3-4b-it,Burkina Faso,854,en,imitation,-0.1941,0.6325,LLM
gemma-3-4b-it,Burkina Faso,854,fr,imitation,2.5896,0.3114,LLM
gemma-3-4b-it,Canada,124,en-native,imitation,2.4227,2.6047,LLM
gemma-3-4b-it,Canada,124,fr,imitation,5.3157,1.8562,LLM
gemma-3-4b-it,Chile,152,en,imitation,-0.4242,2.4395,LLM
gemma-3-4b-it,Chile,152,es,imitation,0.3687,1.4737,LLM
gemma-3-4b-it,China,156,en,imitation,0.3341,2.2565,LLM
gemma-3-4b-it,China,156,zh-cn,imitation,-0.6718,-0.0692,LLM
gemma-3-4b-it,Colombia,170,en,imitation,0.003,1.223,LLM
gemma-3-4b-it,Colombia,170,es,imitation,0.125,1.0618,LLM
