country,native_language,model_name,cultural_region,is_islamic,d_native,d_english,english_advantage_pct
Jordan,fr,gpt-5.1,African-Islamic,True,0.05875860471656119,0.20125635578232112,-242.51384414782868
Jordan,fr,grok-4.1-fast,African-Islamic,True,1.3272795384086666,1.3272795384086666,0.0
Jordan,fr,kimi-k2,African-Islamic,True,0.20125635578232112,0.05875860471656119,70.80409983170196
Jordan,fr,llama-3.2-3b-instruct,African-Islamic,True,4.737332555421507,5.262206616705308,-11.079527458614308
Jordan,fr,llama-3.3-70b-instruct,African-Islamic,True,0.20125635578232112,0.20125635578232112,0.0
Jordan,fr,mistral-medium-3.1,African-Islamic,True,1.5813085580614157,1.0773716939002151,31.86834483328132
Jordan,fr,mistral-nemo,African-Islamic,True,3.825451381587367,3.249369692171089,15.059182092577887
Jordan,fr,qwen3-max,African-Islamic,True,1.402887797780812,0.14740431522797753,89.49279368876455
"Korea, Republic of",ko,claude-3-7-sonnet-20250219,Confucian,False,0.40009542144135885,0.6436336147721785,-60.87002756828962
"Korea, Republic of",ko,claude-sonnet-4.5,Confucian,False,0.6024745640768188,0.1443494523965023,76.04057316217305
"Korea, Republic of",ko,deepseek-chat,Confucian,False,2.106705210915019,1.8524647042953006,12.06815767590438
"Korea, Republic of",ko,deepseek-chat-v3.1,Confucian,False,2.545897798984937,1.9929408725214588,21.719525688892343
"Korea, Republic of",ko,doubao-1-5-pro-32k-250115,Confucian,False,1.9431150234786296,1.7092160471162392,12.037320155327533
"Korea, Republic of",ko,gemini-2.5-flash,Confucian,False,1.732616399802432,1.896815018948709,-9.476917058213251
"Korea, Republic of",ko,gemini-2.5-pro,Confucian,False,1.6451447239184072,0.5393130903235188,67.21789381307546
"Korea, Republic of",ko,gemini-3-pro-preview,Confucian,False,0.763153858021031,0.7759233998994672,-1.6732591657925369
"Korea, Republic of",ko,gemma-3-4b-it,Confucian,False,0.832894514565656,0.7697269026979318,7.584107082355483
"Korea, Republic of",ko,gpt-4o,Confucian,False,0.6708903321796712,1.5609834087747885,-132.67340933402232
"Korea, Republic of",ko,gpt-4o-mini,Confucian,False,1.046113621740334,2.0687400837720626,-97.75481752455039
"Korea, Republic of",ko,gpt-5.1,Confucian,False,1.0968245724618224,0.3595453771704355,67.21942722677738
"Korea, Republic of",ko,grok-4.1-fast,Confucian,False,1.288573794713248,1.7775329336808663,-37.94576150576059
"Korea, Republic of",ko,kimi-k2,Confucian,False,0.4517781290139223,1.6995423450717053,-276.18960191393666
"Korea, Republic of",ko,llama-3.2-3b-instruct,Confucian,False,2.774556412739613,2.7106420667766193,2.303587905782908
"Korea, Republic of",ko,llama-3.3-70b-instruct,Confucian,False,2.0729362897561456,2.0475028527130297,1.2269280618415859
"Korea, Republic of",ko,mistral-medium-3.1,Confucian,False,2.029785262959195,1.8524647042953006,8.73592699187209
"Korea, Republic of",ko,mistral-nemo,Confucian,False,3.2222457205068795,1.0168472579632848,68.44290143697272
"Korea, Republic of",ko,phi-3-mini-128k-instruct,Confucian,False,1.4547652656323735,2.4714922083283293,-69.88941561331502
"Korea, Republic of",ko,qwen3-max,Confucian,False,1.2707734788028777,1.1727829009425375,7.71109717781107
Kuwait,ar,claude-3-7-sonnet-20250219,African-Islamic,True,2.143423880722087,1.7059289405122073,20.411032280861512
Kuwait,ar,claude-sonnet-4.5,African-Islamic,True,2.4003669085247954,1.8840797754224134,21.508675664074993
Kuwait,ar,deepseek-chat,African-Islamic,True,2.4003669085247954,2.0553667422545705,14.372809633601108
Kuwait,ar,deepseek-chat-v3.1,African-Islamic,True,2.2960911699978834,2.0553667422545705,10.484097098963838
Kuwait,ar,doubao-1-5-pro-32k-250115,African-Islamic,True,2.307201824291882,2.935179372355955,-27.218145437138336
Kuwait,ar,gemini-2.5-flash,African-Islamic,True,2.4003669085247954,2.935179372355955,-22.280446457239403
Kuwait,ar,gemini-2.5-pro,African-Islamic,True,2.143423880722087,2.143423880722087,0.0
Kuwait,ar,gemini-3-pro-preview,African-Islamic,True,2.4003669085247954,2.143423880722087,10.704323030374509
Kuwait,ar,gemma-3-4b-it,African-Islamic,True,0.7422878262769144,1.6833324524233517,-126.77624404355727
Kuwait,ar,gpt-4o,African-Islamic,True,1.882116158817945,2.0553667422545705,-9.205095159771377
Kuwait,ar,gpt-4o-mini,African-Islamic,True,0.7365793430856132,1.7423511240399572,-136.54629204520637
Kuwait,ar,gpt-5.1,African-Islamic,True,2.143423880722087,2.143423880722087,0.0
Kuwait,ar,grok-4.1-fast,African-Islamic,True,2.935179372355955,3.2693173407476483,-11.383902855773123
Kuwait,ar,kimi-k2,African-Islamic,True,2.143423880722087,2.0553667422545705,4.108246588997202
Kuwait,ar,llama-3.2-3b-instruct,African-Islamic,True,6.492121248436966,3.6501252905501658,43.77607640293279
Kuwait,ar,llama-3.3-70b-instruct,African-Islamic,True,2.2960911699978834,2.4003669085247954,-4.541445909876832
Kuwait,ar,mistral-medium-3.1,African-Islamic,True,3.2693173407476483,3.0158922959016348,7.751619632863744
Kuwait,ar,mistral-nemo,African-Islamic,True,3.2681223879217125,0.6994335184953189,78.59830705605529
Kuwait,ar,phi-3-mini-128k-instruct,African-Islamic,True,6.263251305524732,1.4380506585810187,77.03986973486865
Kuwait,ar,qwen3-max,African-Islamic,True,3.2693173407476483,2.4003669085247954,26.5789564504049
Kuwait,fr,claude-3-7-sonnet-20250219,African-Islamic,True,2.143423880722087,1.7059289405122073,20.411032280861512
Kuwait,fr,claude-sonnet-4.5,African-Islamic,True,2.18064891450895,1.8840797754224134,13.600040662818921
Kuwait,fr,deepseek-chat,African-Islamic,True,1.8840797754224134,2.0553667422545705,-9.091279948257725
Kuwait,fr,deepseek-chat-v3.1,African-Islamic,True,2.935179372355955,2.0553667422545705,29.974748336937
Kuwait,fr,doubao-1-5-pro-32k-250115,African-Islamic,True,2.935179372355955,2.935179372355955,0.0
Kuwait,fr,gemini-2.5-pro,African-Islamic,True,2.143423880722087,2.143423880722087,0.0
Kuwait,fr,gemini-3-pro-preview,African-Islamic,True,2.143423880722087,2.143423880722087,0.0
Kuwait,fr,gemma-3-4b-it,African-Islamic,True,2.623528913990249,1.6833324524233517,35.83709165746941
Kuwait,fr,gpt-4o,African-Islamic,True,3.212680515774936,2.0553667422545705,36.02330726126397
Kuwait,fr,gpt-4o-mini,African-Islamic,True,1.2237280102642953,1.7423511240399572,-42.38058697893594
Kuwait,fr,gpt-5.1,African-Islamic,True,2.143423880722087,2.143423880722087,0.0
Kuwait,fr,grok-4.1-fast,African-Islamic,True,2.935179372355955,3.2693173407476483,-11.383902855773123
Kuwait,fr,kimi-k2,African-Islamic,True,2.2960911699978834,2.0553667422545705,10.484097098963838
Kuwait,fr,llama-3.2-3b-instruct,African-Islamic,True,2.640542652959017,3.6501252905501658,-38.233907581829854
Kuwait,fr,llama-3.3-70b-instruct,African-Islamic,True,2.143423880722087,2.4003669085247954,-11.987504203608482
Kuwait,fr,mistral-medium-3.1,African-Islamic,True,2.935179372355955,3.0158922959016348,-2.7498463741551324
Kuwait,fr,mistral-nemo,African-Islamic,True,1.3204032891191029,0.6994335184953189,47.028796106533434
Kuwait,fr,qwen3-max,African-Islamic,True,2.4003669085247954,2.4003669085247954,0.0
Kyrgyzstan,ru,claude-3-7-sonnet-20250219,African-Islamic,True,1.5971453015081445,1.5971453015081445,0.0
Kyrgyzstan,ru,claude-sonnet-4.5,African-Islamic,True,0.4070551441045882,1.5635674294517103,-284.1168578992259
Kyrgyzstan,ru,deepseek-chat,African-Islamic,True,0.44181916901898144,0.4070551441045882,7.868383119633204
Kyrgyzstan,ru,deepseek-chat-v3.1,African-Islamic,True,0.35368057019548804,0.4070551441045882,-15.091180688721101
Kyrgyzstan,ru,doubao-1-5-pro-32k-250115,African-Islamic,True,0.5751431581323979,0.8273207786128925,-43.84606109187921
Kyrgyzstan,ru,gemini-2.5-flash,African-Islamic,True,0.7580145545311625,0.4399400553199081,41.96152927538255
Kyrgyzstan,ru,gemini-2.5-pro,African-Islamic,True,0.40310375869167087,0.7887848817428122,-95.67787814802891
Kyrgyzstan,ru,gemini-3-pro-preview,African-Islamic,True,0.7455953399144323,0.7455953399144323,0.0
Kyrgyzstan,ru,gemma-3-4b-it,African-Islamic,True,1.5213707359498783,2.3598585287207308,-55.113968801781695
Kyrgyzstan,ru,gpt-4o,African-Islamic,True,0.6670659509443858,0.4495525974630743,32.607473544912786
Kyrgyzstan,ru,gpt-4o-mini,African-Islamic,True,2.004511419610904,1.130134198249364,43.62046595530324
Kyrgyzstan,ru,gpt-5.1,African-Islamic,True,1.4570376691568687,0.42478017044096467,70.84631513427045
Kyrgyzstan,ru,grok-4.1-fast,African-Islamic,True,1.6774249783091182,2.353435911318401,-40.30051666994472
Kyrgyzstan,ru,kimi-k2,African-Islamic,True,0.49480529621847735,0.7334702043787085,-48.234105411606286
Kyrgyzstan,ru,llama-3.2-3b-instruct,African-Islamic,True,3.9934236258552414,5.826188309392966,-45.894572057709375
Kyrgyzstan,ru,llama-3.3-70b-instruct,African-Islamic,True,1.7006076448811362,0.8273207786128925,51.35146069093921
Kyrgyzstan,ru,mistral-medium-3.1,African-Islamic,True,0.40310375869167087,0.40310375869167087,0.0
Kyrgyzstan,ru,mistral-nemo,African-Islamic,True,4.0823044103694475,4.015642901121459,1.6329382267197383
Kyrgyzstan,ru,phi-3-mini-128k-instruct,African-Islamic,True,4.678947010576842,3.3543710901362562,28.309273805545526
Kyrgyzstan,ru,qwen3-max,African-Islamic,True,1.5809728463653114,0.33625867072234594,78.73090157775883
Lebanon,ar,claude-3-7-sonnet-20250219,African-Islamic,True,2.185993897287745,0.6204467202028475,71.61717967407586
Lebanon,ar,claude-sonnet-4.5,African-Islamic,True,1.097073955085577,0.43712371232724867,60.155492681151934
Lebanon,ar,deepseek-chat,African-Islamic,True,1.3030348724939786,0.7690521564343094,40.979925198597236
Lebanon,ar,deepseek-chat-v3.1,African-Islamic,True,2.2752848474689986,1.32360456631161,41.82686322620339
Lebanon,ar,doubao-1-5-pro-32k-250115,African-Islamic,True,1.719408483621912,1.334527015478964,22.38452769130231
Lebanon,ar,gemini-2.5-flash,African-Islamic,True,3.4341451714772453,4.647233231473268,-35.32430923629813
Lebanon,ar,gemini-2.5-pro,African-Islamic,True,4.428563150928628,4.436139557663189,-0.17108047184496503
Lebanon,ar,gemini-3-pro-preview,African-Islamic,True,0.7590089702952536,2.341277512947979,-208.4650649171149
Lebanon,ar,gemma-3-4b-it,African-Islamic,True,2.334888801703128,2.7141522834146095,-16.24332094251498
Lebanon,ar,gpt-4o,African-Islamic,True,1.5969179417212813,0.3663683336768349,77.05778586957732
Lebanon,ar,gpt-4o-mini,African-Islamic,True,2.352494868796279,1.618206020092535,31.21319661281403
Lebanon,ar,gpt-5.1,African-Islamic,True,0.46694477368468695,2.2489923035585084,-381.63989197514434
Lebanon,ar,grok-4.1-fast,African-Islamic,True,4.556575638308598,2.706512013518992,40.60206110122534
Lebanon,ar,kimi-k2,African-Islamic,True,1.7766821675908817,1.1171102017194843,37.123801763922344
Lebanon,ar,llama-3.2-3b-instruct,African-Islamic,True,4.149870153460137,3.8074422860321713,8.25153209052701
Lebanon,ar,llama-3.3-70b-instruct,African-Islamic,True,0.8858110553919474,0.7791089909748254,12.045691207806067
Lebanon,ar,mistral-medium-3.1,African-Islamic,True,3.510723966932348,2.185993897287745,37.733814510120695
Lebanon,ar,mistral-nemo,African-Islamic,True,3.191267503225968,3.176934899303774,0.44911947706375577
Lebanon,ar,phi-3-mini-128k-instruct,African-Islamic,True,4.406707373256376,2.957468423813565,32.88711563281959
Lebanon,ar,qwen3-max,African-Islamic,True,4.699338566602212,0.8614188607859756,81.66935945181724
Lebanon,fr,claude-3-7-sonnet-20250219,African-Islamic,True,3.37648569229261,0.6204467202028475,81.62448247243813
Lebanon,fr,claude-sonnet-4.5,African-Islamic,True,0.524938857082928,0.43712371232724867,16.728642502036493
Lebanon,fr,deepseek-chat,African-Islamic,True,2.1538997467160983,0.7690521564343094,64.29489545152555
Lebanon,fr,deepseek-chat-v3.1,African-Islamic,True,2.0325408096557083,1.32360456631161,34.87931164659788
Lebanon,fr,doubao-1-5-pro-32k-250115,African-Islamic,True,1.3548242546395013,1.334527015478964,1.4981455410936806
Lebanon,fr,gemini-3-pro-preview,African-Islamic,True,5.045446653128249,2.341277512947979,53.59622895831525
Lebanon,fr,gemma-3-4b-it,African-Islamic,True,3.5464472471359776,2.7141522834146095,23.46841516939266
Lebanon,fr,gpt-4o,African-Islamic,True,1.4962632632667079,0.3663683336768349,75.51444704476916
Lebanon,fr,gpt-4o-mini,African-Islamic,True,1.4899307260108694,1.618206020092535,-8.609480416925761
Lebanon,fr,gpt-5.1,African-Islamic,True,2.122433147723671,2.2489923035585084,-5.962927782699455
Lebanon,fr,grok-4.1-fast,African-Islamic,True,3.577498074006252,2.706512013518992,24.346234224855596
Lebanon,fr,kimi-k2,African-Islamic,True,0.8614188607859756,1.1171102017194843,-29.68257981955617
Lebanon,fr,llama-3.2-3b-instruct,African-Islamic,True,3.5339117460182217,3.8074422860321713,-7.740163299837517
Lebanon,fr,llama-3.3-70b-instruct,African-Islamic,True,0.6194861142991641,0.7791089909748254,-25.766982179454594
Lebanon,fr,mistral-medium-3.1,African-Islamic,True,2.2790222824145063,2.185993897287745,4.081942763113431
Lebanon,fr,mistral-nemo,African-Islamic,True,4.266232411662354,3.176934899303774,25.533009157701535
Lebanon,fr,qwen3-max,African-Islamic,True,5.103859627445469,0.8614188607859756,83.12220704202392
Libya,ar,claude-3-7-sonnet-20250219,African-Islamic,True,0.5969839392891316,1.3132168908841257,-119.9752463102877
Libya,ar,claude-sonnet-4.5,African-Islamic,True,0.8366232790125069,1.9524397732942333,-133.37143757208864
Libya,ar,deepseek-chat,African-Islamic,True,2.928466840392281,0.5969839392891316,79.61445453112377
Libya,ar,deepseek-chat-v3.1,African-Islamic,True,2.180522979854822,0.8366232790125069,61.63198981428718
Libya,ar,doubao-1-5-pro-32k-250115,African-Islamic,True,1.6954078361042004,1.7043908221668411,-0.5298421932083485
Libya,ar,gemini-2.5-flash,African-Islamic,True,2.180522979854822,1.5779528982992481,27.634200011764733
Libya,ar,gemini-2.5-pro,African-Islamic,True,3.173919726219409,4.381281051006619,-38.040071234736274
Libya,ar,gemini-3-pro-preview,African-Islamic,True,0.8366232790125069,2.180522979854822,-160.63379235975395
Libya,ar,gemma-3-4b-it,African-Islamic,True,0.5638700903706042,3.4468598593484687,-511.28616647905847
Libya,ar,gpt-4o,African-Islamic,True,0.3726863645262399,0.5969839392891316,-60.184003524792104
Libya,ar,gpt-4o-mini,African-Islamic,True,1.2236587604238123,2.1085199119160696,-72.31273784088197
Libya,ar,gpt-5.1,African-Islamic,True,0.5969839392891316,0.5969839392891316,0.0
Libya,ar,grok-4.1-fast,African-Islamic,True,2.928466840392281,3.794236658728504,-29.56392766326319
Libya,ar,kimi-k2,African-Islamic,True,1.5676409413709629,0.5969839392891316,61.918324309197615
Libya,ar,llama-3.2-3b-instruct,African-Islamic,True,6.742666462922025,5.611777029404521,16.772139623638125
Libya,ar,llama-3.3-70b-instruct,African-Islamic,True,2.180522979854822,1.5779528982992481,27.634200011764733
Libya,ar,mistral-medium-3.1,African-Islamic,True,2.928466840392281,1.7139850607800196,41.47159062417713
Libya,ar,mistral-nemo,African-Islamic,True,2.928481188575282,3.8009433880422265,-29.792310186953962
Libya,ar,phi-3-mini-128k-instruct,African-Islamic,True,6.548719340316483,3.7781014530301733,42.3077817708464
Libya,ar,qwen3-max,African-Islamic,True,2.869485416982114,1.629244118219418,43.22173207163668
Libya,fr,claude-3-7-sonnet-20250219,African-Islamic,True,2.180522979854822,1.3132168908841257,39.775140963129914
Libya,fr,claude-sonnet-4.5,African-Islamic,True,1.9438585080050734,1.9524397732942333,-0.4414552424377138
Libya,fr,deepseek-chat,African-Islamic,True,3.211331893902389,0.5969839392891316,81.41008282505236
Libya,fr,deepseek-chat-v3.1,African-Islamic,True,2.928466840392281,0.8366232790125069,71.43135556554783
Libya,fr,doubao-1-5-pro-32k-250115,African-Islamic,True,1.3170603301738546,1.7043908221668411,-29.40871295864314
Libya,fr,gemini-2.5-pro,African-Islamic,True,3.047945888055467,4.381281051006619,-43.74536858335747
Libya,fr,gemini-3-pro-preview,African-Islamic,True,2.180522979854822,2.180522979854822,0.0
Libya,fr,gemma-3-4b-it,African-Islamic,True,3.0234323973254447,3.4468598593484687,-14.004859589306239
Libya,fr,gpt-4o,African-Islamic,True,2.0715063676328427,0.5969839392891316,71.18116803226057
Libya,fr,gpt-4o-mini,African-Islamic,True,1.2236587604238123,2.1085199119160696,-72.31273784088197
Libya,fr,gpt-5.1,African-Islamic,True,0.8366232790125069,0.5969839392891316,28.64363755288153
Libya,fr,grok-4.1-fast,African-Islamic,True,4.851962969520331,3.794236658728504,21.79996668227653
Libya,fr,kimi-k2,African-Islamic,True,1.5779528982992481,0.5969839392891316,62.1671888981874
Libya,fr,llama-3.2-3b-instruct,African-Islamic,True,4.907783618507248,5.611777029404521,-14.344426438087321
Libya,fr,llama-3.3-70b-instruct,African-Islamic,True,3.173919726219409,1.5779528982992481,50.283780485563355
Libya,fr,mistral-medium-3.1,African-Islamic,True,2.928466840392281,1.7139850607800196,41.47159062417713
Libya,fr,mistral-nemo,African-Islamic,True,3.068136507691578,3.8009433880422265,-23.88442882230171
Libya,fr,qwen3-max,African-Islamic,True,6.486369172249757,1.629244118219418,74.88203222860463
Luxembourg,de,claude-3-7-sonnet-20250219,Catholic Europe,False,2.5817977143256656,3.463849684340005,-34.16425559291815
Luxembourg,de,claude-sonnet-4.5,Catholic Europe,False,3.721583864623809,3.722648731283331,-0.028613265164990815
Luxembourg,de,deepseek-chat,Catholic Europe,False,3.4902118371608455,1.7758552735137332,49.11898313432104
Luxembourg,de,deepseek-chat-v3.1,Catholic Europe,False,1.3733620435754774,4.015254323416219,-192.3667755490541
Luxembourg,de,doubao-1-5-pro-32k-250115,Catholic Europe,False,1.9646344819729409,3.374950218950573,-71.78514629150526
Luxembourg,de,gemini-2.5-flash,Catholic Europe,False,2.556754491678084,1.269780449883396,50.336238617498374
Luxembourg,de,gemini-2.5-pro,Catholic Europe,False,2.9417647307385626,4.194045270293393,-42.56902418027262
Luxembourg,de,gemini-3-pro-preview,Catholic Europe,False,2.198864926759146,3.5397364439097405,-60.980167577954546
Luxembourg,de,gemma-3-4b-it,Catholic Europe,False,2.293099107100091,2.0213580011413574,11.850386453744854
Luxembourg,de,gpt-4o,Catholic Europe,False,2.593746682220944,2.427320066812542,6.41645603054405
Luxembourg,de,gpt-4o-mini,Catholic Europe,False,2.938063412942948,4.987766090238523,-69.76373172430831
Luxembourg,de,gpt-5.1,Catholic Europe,False,2.1847154716937305,3.521253177244515,-61.17674007749005
Luxembourg,de,grok-4.1-fast,Catholic Europe,False,2.70989265634807,3.2791527621339505,-21.006740043830067
Luxembourg,de,kimi-k2,Catholic Europe,False,3.849897296081093,4.376062115327505,-13.666983266852558
Luxembourg,de,llama-3.2-3b-instruct,Catholic Europe,False,1.4686806630532048,1.548299251615218,-5.4210959921332496
Luxembourg,de,llama-3.3-70b-instruct,Catholic Europe,False,4.467719970563249,2.4009229956260203,46.26066513915074
Luxembourg,de,mistral-medium-3.1,Catholic Europe,False,3.26787607371408,2.986307002996231,8.616271375243244
Luxembourg,de,mistral-nemo,Catholic Europe,False,3.075789256319375,3.0167685637563055,1.9188795994981844
Luxembourg,de,phi-3-mini-128k-instruct,Catholic Europe,False,2.5114586408096757,0.8747082318383547,65.17130652184042
Luxembourg,de,qwen3-max,Catholic Europe,False,3.21100653500007,2.6787615124571076,16.575644326521143
Luxembourg,fr,claude-3-7-sonnet-20250219,Catholic Europe,False,2.441012399581646,3.463849684340005,-41.90217488996197
Luxembourg,fr,claude-sonnet-4.5,Catholic Europe,False,2.932531006066385,3.722648731283331,-26.943201063602316
Luxembourg,fr,deepseek-chat,Catholic Europe,False,1.61004301381197,1.7758552735137332,-10.298622973381491
Luxembourg,fr,deepseek-chat-v3.1,Catholic Europe,False,0.9390356561284837,4.015254323416219,-327.59338233976825
Luxembourg,fr,doubao-1-5-pro-32k-250115,Catholic Europe,False,1.9646344819729409,3.374950218950573,-71.78514629150526
Luxembourg,fr,gemini-2.5-flash,Catholic Europe,False,1.025254837602737,1.269780449883396,-23.850227603159777
Luxembourg,fr,gemini-2.5-pro,Catholic Europe,False,2.9417647307385626,4.194045270293393,-42.56902418027262
Luxembourg,fr,gemini-3-pro-preview,Catholic Europe,False,3.2102632511344593,3.5397364439097405,-10.263120716310423
Luxembourg,fr,gemma-3-4b-it,Catholic Europe,False,2.910736276498616,2.0213580011413574,30.555096404237275
Luxembourg,fr,gpt-4o,Catholic Europe,False,3.6016501862262933,2.427320066812542,32.60533529615714
Luxembourg,fr,gpt-4o-mini,Catholic Europe,False,2.8398104477163155,4.987766090238523,-75.63728925110212
Luxembourg,fr,gpt-5.1,Catholic Europe,False,2.509471906336571,3.521253177244515,-40.318493638168796
Luxembourg,fr,grok-4.1-fast,Catholic Europe,False,2.7512843362306847,3.2791527621339505,-19.18625490473501
Luxembourg,fr,kimi-k2,Catholic Europe,False,4.449029550985646,4.376062115327505,1.6400753202903666
Luxembourg,fr,llama-3.2-3b-instruct,Catholic Europe,False,0.6482155688231924,1.548299251615218,-138.8556100906507
Luxembourg,fr,llama-3.3-70b-instruct,Catholic Europe,False,3.335825396649203,2.4009229956260203,28.026119171653324
Luxembourg,fr,mistral-medium-3.1,Catholic Europe,False,2.3085012928641415,2.986307002996231,-29.36128787223422
Luxembourg,fr,mistral-nemo,Catholic Europe,False,3.2489967817317016,3.0167685637563055,7.147689997144885
Luxembourg,fr,phi-3-mini-128k-instruct,Catholic Europe,False,1.1057215624160512,0.8747082318383547,20.892540982281478
Luxembourg,fr,qwen3-max,Catholic Europe,False,1.6193827139206913,2.6787615124571076,-65.41868018163241
Macao,pt,claude-3-7-sonnet-20250219,Confucian,False,1.2222537903664459,1.2222537903664459,0.0
Macao,pt,claude-sonnet-4.5,Confucian,False,0.9707480678355953,0.9707480678355953,0.0
Macao,pt,deepseek-chat,Confucian,False,0.8490795185361297,1.8396673275317394,-116.66608219492207
Macao,pt,deepseek-chat-v3.1,Confucian,False,0.9473324007908331,1.9247940875830034,-103.18043444689373
Macao,pt,doubao-1-5-pro-32k-250115,Confucian,False,1.4293814580846094,2.385566529183653,-66.89502411625969
Macao,pt,gemini-2.5-flash,Confucian,False,1.9619719297684635,0.9659600538873335,50.76585759301212
Macao,pt,gemini-2.5-pro,Confucian,False,0.5650355844431495,0.5650355844431495,0.0
Macao,pt,gemini-3-pro-preview,Confucian,False,1.7580700204114417,1.7580700204114417,0.0
Macao,pt,gemma-3-4b-it,Confucian,False,0.19429344396694537,0.7683721914281977,-295.4699529434039
Macao,pt,gpt-4o,Confucian,False,1.6893635599629955,1.6812720953927054,0.4789652601756915
Macao,pt,gpt-4o-mini,Confucian,False,1.0454444102855665,0.9588846976356665,8.279704955929303
Macao,pt,gpt-5.1,Confucian,False,1.1961082503429699,1.021553505122876,14.593557495322221
Macao,pt,grok-4.1-fast,Confucian,False,2.7970591945082717,2.7915187829663504,0.19807988164137952
Macao,pt,kimi-k2,Confucian,False,2.660535126943899,1.6812720953927054,36.806995015173975
Macao,pt,llama-3.2-3b-instruct,Confucian,False,1.2716753312729994,0.8059196412983262,36.625361719365316
Macao,pt,llama-3.3-70b-instruct,Confucian,False,1.9858449634239266,2.259979685848026,-13.8044372784996
Macao,pt,mistral-medium-3.1,Confucian,False,1.8396673275317394,0.9677743195045705,47.394058424518406
Macao,pt,mistral-nemo,Confucian,False,0.8373054432375671,1.375130817386572,-64.23287684234113
Macao,pt,phi-3-mini-128k-instruct,Confucian,False,1.9446820112858427,1.8207322481378139,6.373780516747416
Macao,pt,qwen3-max,Confucian,False,2.94360337838504,1.7962913031663237,38.97644919296738
Macao,zh-cn,claude-3-7-sonnet-20250219,Confucian,False,0.8943148121914926,1.2222537903664459,-36.66929963637171
Macao,zh-cn,claude-sonnet-4.5,Confucian,False,0.4548053121306148,0.9707480678355953,-113.44255265796185
Macao,zh-cn,deepseek-chat,Confucian,False,1.9513118220821895,1.8396673275317394,5.721509667856024
Macao,zh-cn,deepseek-chat-v3.1,Confucian,False,0.5043855281945605,1.9247940875830034,-281.6116799529858
Macao,zh-cn,doubao-1-5-pro-32k-250115,Confucian,False,1.9221945083402667,2.385566529183653,-24.106406444969426
Macao,zh-cn,gemini-2.5-flash,Confucian,False,1.223979386035477,0.9659600538873335,21.080365820855814
Macao,zh-cn,gemini-2.5-pro,Confucian,False,1.4066699542359054,0.5650355844431495,59.831687401749235
Macao,zh-cn,gemini-3-pro-preview,Confucian,False,1.5044325353582089,1.7580700204114417,-16.859345905653463
Macao,zh-cn,gemma-3-4b-it,Confucian,False,1.334658251073357,0.7683721914281977,42.429292981161396
Macao,zh-cn,gpt-4o,Confucian,False,0.20666322988804567,1.6812720953927054,-713.5322845304847
Macao,zh-cn,gpt-4o-mini,Confucian,False,1.3388651614353761,0.9588846976356665,28.38078656048818
Macao,zh-cn,gpt-5.1,Confucian,False,0.7007470298247862,1.021553505122876,-45.78064003757586
Macao,zh-cn,grok-4.1-fast,Confucian,False,2.0218311066900005,2.7915187829663504,-38.06884134533019
Macao,zh-cn,kimi-k2,Confucian,False,1.9833466973501441,1.6812720953927054,15.230549573658825
Macao,zh-cn,llama-3.2-3b-instruct,Confucian,False,1.0032347210981272,0.8059196412983262,19.66788784820192
Macao,zh-cn,llama-3.3-70b-instruct,Confucian,False,1.6276898021260122,2.259979685848026,-38.84584660395035
Macao,zh-cn,mistral-medium-3.1,Confucian,False,0.5466830291327767,0.9677743195045705,-77.02658907114537
Macao,zh-cn,mistral-nemo,Confucian,False,2.1786661606161317,1.375130817386572,36.88198576519489
Macao,zh-cn,phi-3-mini-128k-instruct,Confucian,False,1.4058131006530201,1.8207322481378139,-29.51453129097018
Macao,zh-cn,qwen3-max,Confucian,False,1.819819014015191,1.7962913031663237,1.2928599309970172
Mali,fr,claude-3-7-sonnet-20250219,African-Islamic,True,2.953696850083769,1.405256949198449,52.42379226701633
Mali,fr,claude-sonnet-4.5,African-Islamic,True,1.7111470050724562,1.5920710388378867,6.958839064182413
Mali,fr,deepseek-chat,African-Islamic,True,3.1203990148076173,1.405256949198449,54.965472603666754
Mali,fr,deepseek-chat-v3.1,African-Islamic,True,3.1203990148076173,1.845395532283098,40.8602706408407
Mali,fr,doubao-1-5-pro-32k-250115,African-Islamic,True,0.9752517363717811,2.977295014152313,-205.2847693692618
Mali,fr,gemini-2.5-flash,African-Islamic,True,0.9621451511028856,0.9621451511028856,0.0
Mali,fr,gemini-2.5-pro,African-Islamic,True,3.8691759193573483,1.8514468385586615,52.148806951476686
Mali,fr,gemini-3-pro-preview,African-Islamic,True,2.953696850083769,2.1087891020373504,28.605093580353596
Mali,fr,gemma-3-4b-it,African-Islamic,True,2.9142841577442105,1.6638632685583838,42.90662205547278
Mali,fr,gpt-4o,African-Islamic,True,2.551472692633135,1.0819727245612312,57.59418755743653
Mali,fr,gpt-4o-mini,African-Islamic,True,0.9539499914254327,1.4589617049017967,-52.939013367121476
Mali,fr,gpt-5.1,African-Islamic,True,1.8514468385586615,1.8514468385586615,0.0
Mali,fr,grok-4.1-fast,African-Islamic,True,4.607991908783325,3.8691759193573483,16.033361256943934
Mali,fr,kimi-k2,African-Islamic,True,0.7227770517968348,0.7065175441451175,2.249588252877698
Mali,fr,llama-3.2-3b-instruct,African-Islamic,True,3.978616406392149,4.497004125576061,-13.029346542457748
Mali,fr,llama-3.3-70b-instruct,African-Islamic,True,2.2341897596082325,1.8514468385586615,17.131173366253606
