country,matched_stage0_country,language,model,stage3_pc1,stage3_pc2,stage0_pc1,stage0_pc2,cultural_distance,is_english_native_country,native_language,is_using_native_language,is_english
Malaysia,Malaysia,en-native,gpt-4o,-1.030373573274348,-1.3282737083390246,-0.5742040464,-0.8429698737,0.6660408764964116,True,en,True,True
Malaysia,Malaysia,en-native,gpt-4o-mini,-0.1184639489599566,-0.314696610723987,-0.5742040464,-0.8429698737,0.6976902441556597,True,en,True,True
Malaysia,Malaysia,en-native,gpt-5.1,-1.8357557193965683,-0.3908707560827916,-0.5742040464,-0.8429698737,1.3401142622144946,True,en,True,True
Malaysia,Malaysia,en-native,grok-4.1-fast,-2.1908937573840013,-2.2479568636206952,-0.5742040464,-0.8429698737,2.1418856326722837,True,en,True,True
Malaysia,Malaysia,en-native,kimi-k2,-1.391078248610226,-1.6360974448248975,-0.5742040464,-0.8429698737,1.1385669968495804,True,en,True,True
Malaysia,Malaysia,en-native,llama-3.2-3b-instruct,1.7989576066344242,1.837952713473419,-0.5742040464,-0.8429698737,3.5803969262987727,True,en,True,True
Malaysia,Malaysia,en-native,llama-3.3-70b-instruct,-1.4975464556891689,-1.567832832467958,-0.5742040464,-0.8429698737,1.173877128913314,True,en,True,True
Malaysia,Malaysia,en-native,mistral-medium-3.1,-1.0478851571187695,-1.2996113742574096,-0.5742040464,-0.8429698737,0.6579477598435075,True,en,True,True
Malaysia,Malaysia,en-native,mistral-nemo,0.1508129410232382,1.6135989838418423,-0.5742040464,-0.8429698737,2.561323912334537,True,en,True,True
Malaysia,Malaysia,en-native,phi-3-mini-128k-instruct,2.3061701557914467,0.5612578172007169,-0.5742040464,-0.8429698737,3.2044361364430984,True,en,True,True
Malaysia,Malaysia,en-native,qwen3-1.7b,-0.3000974430947528,4.59868970952579,-0.5742040464,-0.8429698737,5.448558841536781,True,en,True,True
Malaysia,Malaysia,en-native,qwen3-max,-1.907200758786668,-0.3799308118890817,-0.5742040464,-0.8429698737,1.4111291252030767,True,en,True,True
Mali,Mali,en,claude-3-7-sonnet-20250219,-1.6018778734069636,-1.802446453020668,-0.2462644319,-1.4322312582,1.405256949198423,False,fr,False,True
Mali,Mali,fr,claude-3-7-sonnet-20250219,-3.159872598210615,-0.9472441084702552,-0.2462644319,-1.4322312582,2.9536968500837872,False,fr,True,False
Mali,Mali,en,claude-sonnet-4.5,-1.7412324588136023,-1.9797354054101477,-0.2462644319,-1.4322312582,1.5920710388378592,False,fr,False,True
Mali,Mali,fr,claude-sonnet-4.5,-0.5614539931902506,-3.1140991523648176,-0.2462644319,-1.4322312582,1.7111470050725444,False,fr,True,False
Mali,Mali,en,deepseek-chat,-1.6018778734069636,-1.802446453020668,-0.2462644319,-1.4322312582,1.405256949198423,False,fr,False,True
Mali,Mali,fr,deepseek-chat,-3.3531606391629314,-1.1422554507476403,-0.2462644319,-1.4322312582,3.1203990148076315,False,fr,True,False
Mali,Mali,en,deepseek-chat-v3.1,-1.9625825487428417,-2.11027018950654,-0.2462644319,-1.4322312582,1.8453955322830586,False,fr,False,True
Mali,Mali,fr,deepseek-chat-v3.1,-3.3531606391629314,-1.1422554507476403,-0.2462644319,-1.4322312582,3.1203990148076315,False,fr,True,False
Mali,Mali,en,doubao-1-5-pro-32k-250115,-3.047488661526053,-2.440907825119288,-0.2462644319,-1.4322312582,2.9772950141523022,False,fr,False,True
Mali,Mali,fr,doubao-1-5-pro-32k-250115,-0.8014202839555732,-2.2340528900013443,-0.2462644319,-1.4322312582,0.9752517363717533,False,fr,True,False
Mali,Mali,en,gemini-2.5-flash,-0.8189318677999949,-2.2053905559197293,-0.2462644319,-1.4322312582,0.962145151102857,False,fr,False,True
Mali,Mali,fr,gemini-2.5-flash,-0.8189318677999949,-2.2053905559197293,-0.2462644319,-1.4322312582,0.962145151102857,False,fr,True,False
Mali,Mali,en,gemini-2.5-pro,-1.980094132587264,-2.081607855424925,-0.2462644319,-1.4322312582,1.8514468385586205,False,fr,False,True
Mali,Mali,fr,gemini-2.5-pro,-3.797838109949273,0.1029712379944657,-0.2462644319,-1.4322312582,3.869175919357268,False,fr,True,False
Mali,Mali,en,gemini-3-pro-preview,-2.1908937573840013,-2.2479568636206952,-0.2462644319,-1.4322312582,2.108789102037309,False,fr,False,True
Mali,Mali,fr,gemini-3-pro-preview,-3.159872598210615,-0.9472441084702552,-0.2462644319,-1.4322312582,2.9536968500837872,False,fr,True,False
Mali,Mali,en,gemma-3-4b-it,-0.4378184549923639,0.2205688000936129,-0.2462644319,-1.4322312582,1.6638632685585197,False,fr,False,True
Mali,Mali,fr,gemma-3-4b-it,2.345947697573485,-0.1005074024812652,-0.2462644319,-1.4322312582,2.9142841577443734,False,fr,True,False
Mali,Mali,en,gpt-4o,-1.291571160243202,-1.7115139471995993,-0.2462644319,-1.4322312582,1.0819727245612134,False,fr,False,True
Mali,Mali,fr,gpt-4o,-2.692699715795793,-0.7076849843413219,-0.2462644319,-1.4322312582,2.551472692633175,False,fr,True,False
Mali,Mali,en,gpt-4o-mini,-1.447215563300886,-2.260654843304166,-0.2462644319,-1.4322312582,1.4589617049017798,False,fr,False,True
Mali,Mali,fr,gpt-4o-mini,0.1782583300911698,-2.286515175110483,-0.2462644319,-1.4322312582,0.953949991425404,False,fr,True,False
Mali,Mali,en,gpt-5.1,-1.980094132587264,-2.081607855424925,-0.2462644319,-1.4322312582,1.8514468385586205,False,fr,False,True
Mali,Mali,fr,gpt-5.1,-1.980094132587264,-2.081607855424925,-0.2462644319,-1.4322312582,1.8514468385586205,False,fr,True,False
Mali,Mali,en,grok-4.1-fast,-3.797838109949273,0.1029712379944657,-0.2462644319,-1.4322312582,3.869175919357268,False,fr,False,True
Mali,Mali,fr,grok-4.1-fast,-4.654433014091324,-0.0899797235041276,-0.2462644319,-1.4322312582,4.60799190878327,False,fr,True,False
Mali,Mali,en,kimi-k2,-0.6081322430032569,-2.039041547723959,-0.2462644319,-1.4322312582,0.7065175441450929,False,fr,False,True
Mali,Mali,fr,kimi-k2,-0.5906206591588351,-2.067703881805574,-0.2462644319,-1.4322312582,0.7227770517968111,False,fr,True,False
Mali,Mali,en,llama-3.2-3b-instruct,1.7749348150531117,2.5849567769266155,-0.2462644319,-1.4322312582,4.497004125576078,False,fr,False,True
Mali,Mali,fr,llama-3.2-3b-instruct,0.6645119902281738,2.4407359270610853,-0.2462644319,-1.4322312582,3.978616406392274,False,fr,True,False
Mali,Mali,en,llama-3.3-70b-instruct,-1.980094132587264,-2.081607855424925,-0.2462644319,-1.4322312582,1.8514468385586205,False,fr,False,True
Mali,Mali,fr,llama-3.3-70b-instruct,-2.407260019529184,-0.8650435007644346,-0.2462644319,-1.4322312582,2.2341897596080753,False,fr,True,False
Mali,Mali,en,mistral-medium-3.1,-2.836689036729315,-2.274558816923518,-0.2462644319,-1.4322312582,2.7239338004970377,False,fr,False,True
Mali,Mali,fr,mistral-medium-3.1,-1.01111529176065,-3.3823206105753654,-0.2462644319,-1.4322312582,2.0947184345580547,False,fr,True,False
Mali,Mali,en,mistral-nemo,-1.2660805007044988,0.6207057126270081,-0.2462644319,-1.4322312582,2.2922859813688676,False,fr,False,True
Mali,Mali,fr,mistral-nemo,1.0445268027805823,-0.1522960242175838,-0.2462644319,-1.4322312582,1.8177943268471946,False,fr,True,False
Mali,Mali,en,phi-3-mini-128k-instruct,1.4677421329082452,0.0496891806852873,-0.2462644319,-1.4322312582,2.265812589644546,False,fr,False,True
Mali,Mali,fr,phi-3-mini-128k-instruct,0.7792191605641843,-0.320404727540039,-0.2462644319,-1.4322312582,1.5125392003821305,False,fr,True,False
Mali,Mali,en,qwen3-1.7b,-0.3000974430947528,4.59868970952579,-0.2462644319,-1.4322312582,6.031161224179709,False,fr,False,True
Mali,Mali,fr,qwen3-1.7b,2.534670958256495,-0.380610265950433,-0.2462644319,-1.4322312582,2.9731310693551367,False,fr,True,False
Mali,Mali,en,qwen3-max,-1.8407395471806252,-1.9043189030354457,-0.2462644319,-1.4322312582,1.6628943555305733,False,fr,False,True
Mali,Mali,fr,qwen3-max,-3.4476838997458965,0.4466091985797156,-0.2462644319,-1.4322312582,3.7120247939817044,False,fr,True,False
Malta,Malta,en-native,claude-3-7-sonnet-20250219,-0.1029889271566251,-0.85630735009892,-0.2817419412,-1.503431732,0.6713587756784338,True,en,True,True
Malta,Malta,en-native,claude-sonnet-4.5,0.0140297450548198,-0.9603861865552368,-0.2817419412,-1.503431732,0.61836830030122,True,en,True,True
Malta,Malta,en-native,deepseek-chat,0.8659899136699882,-2.1570201052493605,-0.2817419412,-1.503431732,1.3207824091537745,True,en,True,True
Malta,Malta,en-native,deepseek-chat-v3.1,1.2218702596550948,-2.159226491690899,-0.2817419412,-1.503431732,1.6404012976702822,True,en,True,True
Malta,Malta,en-native,doubao-1-5-pro-32k-250115,-0.3795074555617329,-1.3575607611277687,-0.2817419412,-1.503431732,0.17560306358837116,True,en,True,True
Malta,Malta,en-native,gemini-2.5-flash,0.032409977793976,0.0806168891129301,-0.2817419412,-1.503431732,1.6148998304097295,True,en,True,True
Malta,Malta,en-native,gemini-2.5-pro,0.7159491223539797,-1.062737349614398,-0.2817419412,-1.503431732,1.0906873965356427,True,en,True,True
Malta,Malta,en-native,gemini-3-pro-preview,0.5989304501425348,-0.9586585131580811,-0.2817419412,-1.503431732,1.035548994900948,True,en,True,True
Malta,Malta,en-native,gemma-3-4b-it,0.860821331593739,0.9645446707202135,-0.2817419412,-1.503431732,2.7196246720312245,True,en,True,True
Malta,Malta,en-native,gpt-4o,1.1329136364205734,-2.119624213415574,-0.2817419412,-1.503431732,1.5430306469562036,True,en,True,True
Malta,Malta,en-native,gpt-4o-mini,3.150670805349893,-2.0504559524117854,-0.2817419412,-1.503431732,3.4757290976707753,True,en,True,True
Malta,Malta,en-native,gpt-5.1,0.9267487471507176,-0.8963883414186278,-0.2817419412,-1.503431732,1.3523873046871298,True,en,True,True
Malta,Malta,en-native,grok-4.1-fast,0.1163827732444399,-1.472433536115049,-0.2817419412,-1.503431732,0.399329658802835,True,en,True,True
Malta,Malta,en-native,kimi-k2,1.8209872891874015,-1.057566933747218,-0.2817419412,-1.503431732,2.149480317343378,True,en,True,True
Malta,Malta,en-native,llama-3.2-3b-instruct,3.296266336381332,4.261185445386229,-0.2817419412,-1.503431732,6.784758981441928,True,en,True,True
Malta,Malta,en-native,llama-3.3-70b-instruct,1.2835626849554944,-0.1670277612251266,-0.2817419412,-1.503431732,2.0581919603784873,True,en,True,True
Malta,Malta,en-native,mistral-medium-3.1,0.8531130653524492,-0.7387728909750287,-0.2817419412,-1.503431732,1.3684294022911125,True,en,True,True
Malta,Malta,en-native,mistral-nemo,3.687751156856322,0.4905997739631091,-0.2817419412,-1.503431732,4.442188323595735,True,en,True,True
Malta,Malta,en-native,phi-3-mini-128k-instruct,2.4231888280028917,0.4571789807444,-0.2817419412,-1.503431732,3.340755129174937,True,en,True,True
Malta,Malta,en-native,qwen3-1.7b,-0.3000974430947528,4.59868970952579,-0.2817419412,-1.503431732,6.1021490486203795,True,en,True,True
Malta,Malta,en-native,qwen3-max,-0.524588176750101,-1.18900536649046,-0.2817419412,-1.503431732,0.39728860221304346,True,en,True,True
Mexico,Mexico,en,claude-3-7-sonnet-20250219,-0.3418506009302868,-0.9581798001136984,0.5651309924,-1.602643636,1.1126316759850186,False,es,False,True
Mexico,Mexico,es,claude-3-7-sonnet-20250219,-0.7690164878722071,0.2583845545467928,0.5651309924,-1.602643636,2.2898417904140342,False,es,True,False
Mexico,Mexico,en,claude-sonnet-4.5,0.9937083591015626,-1.012848471664375,0.5651309924,-1.602643636,0.7290657687222275,False,es,False,True
Mexico,Mexico,es,claude-sonnet-4.5,0.8123652646452231,0.3127402230286554,0.5651309924,-1.602643636,1.9312742199905555,False,es,True,False
Mexico,Mexico,en,deepseek-chat,0.1078106976401129,-0.6899583419031501,0.5651309924,-1.602643636,1.020850771689929,False,es,False,True
Mexico,Mexico,es,deepseek-chat,0.4097575880795412,-0.709887118232594,0.5651309924,-1.602643636,0.9061760837642503,False,es,True,False
Mexico,Mexico,en,deepseek-chat-v3.1,0.0420917940317431,-1.0248627447362286,0.5651309924,-1.602643636,0.7793591991753653,False,es,False,True
Mexico,Mexico,es,deepseek-chat-v3.1,0.6766813108301262,-0.6724912263988078,0.5651309924,-1.602643636,0.9368174734860397,False,es,True,False
Mexico,Mexico,en,doubao-1-5-pro-32k-250115,-0.3725463368498131,-1.350408871110007,0.5651309924,-1.602643636,0.9710103760558754,False,es,False,True
Mexico,Mexico,es,doubao-1-5-pro-32k-250115,-0.0399037104908584,-0.978108576443142,0.5651309924,-1.602643636,0.8695464520759759,False,es,True,False
Mexico,Mexico,en,gemini-2.5-flash,-0.0462095317883499,-1.275215807396125,0.5651309924,-1.602643636,0.6935028618968597,False,es,False,True
Mexico,Mexico,es,gemini-2.5-flash,-0.196769879741918,-1.126735194751007,0.5651309924,-1.602643636,0.8983216480875108,False,es,True,False
Mexico,Mexico,en,gemini-2.5-pro,-0.2423435125632633,-1.0335963024883998,0.5651309924,-1.602643636,0.9878410519624751,False,es,False,True
Mexico,Mexico,es,gemini-2.5-pro,-0.0034818387896016,-0.9317238524736215,0.5651309924,-1.602643636,0.8794622832848131,False,es,True,False
Mexico,Mexico,en,gemini-3-pro-preview,-0.43563155351558,-1.228607644765785,0.5651309924,-1.602643636,1.068376617137419,False,es,False,True
Mexico,Mexico,es,gemini-3-pro-preview,-0.2248319287188419,-1.0622586365700148,0.5651309924,-1.602643636,0.9571088571064207,False,es,True,False
Mexico,Mexico,en,gemma-3-4b-it,-0.4066685839882863,2.410860262879323,0.5651309924,-1.602643636,4.1294803502363315,False,es,False,True
Mexico,Mexico,es,gemma-3-4b-it,0.0080169376627313,1.1658835037169604,0.5651309924,-1.602643636,2.824025246582469,False,es,True,False
Mexico,Mexico,en,gpt-4o,1.526450837037126,-1.722449638843042,0.5651309924,-1.602643636,0.9687565855313578,False,es,False,True
Mexico,Mexico,es,gpt-4o,0.3768712097518459,-0.9554406829790136,0.5651309924,-1.602643636,0.6740277502906059,False,es,True,False
Mexico,Mexico,en,gpt-4o-mini,2.120743537218661,-0.9308202038267726,0.5651309924,-1.602643636,1.6944843208522782,False,es,False,True
Mexico,Mexico,es,gpt-4o-mini,5.073204315038238,-0.2288740129718665,0.5651309924,-1.602643636,4.712745278437762,False,es,True,False
Mexico,Mexico,en,gpt-5.1,0.6317629754232092,-0.8693076750714223,0.5651309924,-1.602643636,0.7363568786618658,False,es,False,True
Mexico,Mexico,es,gpt-5.1,0.0140297450548198,-0.9603861865552368,0.5651309924,-1.602643636,0.8462902671026685,False,es,True,False
Mexico,Mexico,en,grok-4.1-fast,-1.2635091112662789,-1.7759905053805911,0.5651309924,-1.602643636,1.8368379802967572,False,es,False,True
Mexico,Mexico,es,grok-4.1-fast,-1.291571160243202,-1.7115139471995993,0.5651309924,-1.602643636,1.8598912947510124,False,es,True,False
Mexico,Mexico,en,kimi-k2,0.6598250244001328,-0.933784233252414,0.5651309924,-1.602643636,0.6755293186385767,False,es,False,True
Mexico,Mexico,es,kimi-k2,-0.1687078307649946,-1.1912117529319988,0.5651309924,-1.602643636,0.8413058972746273,False,es,True,False
Mexico,Mexico,en,llama-3.2-3b-instruct,1.7749348150531117,2.5849567769266155,0.5651309924,-1.602643636,4.358855641983253,False,es,False,True
Mexico,Mexico,es,llama-3.2-3b-instruct,3.2752983047056867,0.5446097561909551,0.5651309924,-1.602643636,3.457702125829493,False,es,True,False
Mexico,Mexico,en,llama-3.3-70b-instruct,-0.1205005110010464,-0.8276450160173048,0.5651309924,-1.602643636,1.0347528301150286,False,es,False,True
Mexico,Mexico,es,llama-3.3-70b-instruct,-0.5476663979429673,0.3889193386431861,0.5651309924,-1.602643636,2.2813682547812695,False,es,True,False
Mexico,Mexico,en,mistral-medium-3.1,0.2073177860071362,-0.7653748442778516,0.5651309924,-1.602643636,0.910521455134918,False,es,False,True
Mexico,Mexico,es,mistral-medium-3.1,0.1183611627726149,-0.7257725660025269,0.5651309924,-1.602643636,0.9841271025958974,False,es,True,False
Mexico,Mexico,en,mistral-nemo,1.282545823483964,1.9732433637935636,0.5651309924,-1.602643636,3.6471429743227572,False,es,False,True
Mexico,Mexico,es,mistral-nemo,1.2066116157232247,0.5761621833257268,0.5651309924,-1.602643636,2.271275454106526,False,es,True,False
Mexico,Mexico,en,phi-3-mini-128k-instruct,2.605926403822706,0.6880045471211618,0.5651309924,-1.602643636,3.0678844518854116,False,es,False,True
Mexico,Mexico,es,phi-3-mini-128k-instruct,3.0575375611970297,0.3711088579774232,0.5651309924,-1.602643636,3.179274982077625,False,es,True,False
Mexico,Mexico,en,qwen3-1.7b,-0.3000974430947528,4.59868970952579,0.5651309924,-1.602643636,6.261402040112006,False,es,False,True
Mexico,Mexico,es,qwen3-1.7b,1.3068469094705188,2.2477616079106286,0.5651309924,-1.602643636,3.921194083945633,False,es,True,False
Mexico,Mexico,en,qwen3-max,-0.3418506009302868,-0.9581798001136984,0.5651309924,-1.602643636,1.1126316759850186,False,es,False,True
Mexico,Mexico,es,qwen3-max,-0.5301548140985458,0.360257004561571,0.5651309924,-1.602643636,2.247805579367174,False,es,True,False
Morocco,Morocco,ar,claude-3-7-sonnet-20250219,-1.4085898324546475,-1.6074351107432825,-1.4556488904,-0.9724022239,0.6367741532970832,False,ar,True,False
Morocco,Morocco,en,claude-3-7-sonnet-20250219,-1.6018778734069636,-1.802446453020668,-1.4556488904,-0.9724022239,0.8428263983572032,False,ar,False,True
Morocco,Morocco,ar,claude-sonnet-4.5,-1.980094132587264,-2.081607855424925,-1.4556488904,-0.9724022239,1.2269392589119748,False,ar,True,False
Morocco,Morocco,en,claude-sonnet-4.5,-1.7412324588136023,-1.9797354054101477,-1.4556488904,-0.9724022239,1.047033004789822,False,ar,False,True
Morocco,Morocco,ar,deepseek-chat,-1.5304328340168638,-1.813386397214377,-1.4556488904,-0.9724022239,0.8443026815000392,False,ar,True,False
Morocco,Morocco,en,deepseek-chat,-1.6193894572513856,-1.7737841189390524,-1.4556488904,-0.9724022239,0.817938821018538,False,ar,False,True
Morocco,Morocco,ar,deepseek-chat-v3.1,-2.1908937573840013,-2.2479568636206952,-1.4556488904,-0.9724022239,1.4722855203184313,False,ar,True,False
Morocco,Morocco,en,deepseek-chat-v3.1,-1.980094132587264,-2.081607855424925,-1.4556488904,-0.9724022239,1.2269392589119748,False,ar,False,True
Morocco,Morocco,ar,doubao-1-5-pro-32k-250115,-2.8016658690404714,-2.331883485086748,-1.4556488904,-0.9724022239,1.9130998422210834,False,ar,True,False
Morocco,Morocco,en,doubao-1-5-pro-32k-250115,-2.1908937573840013,-2.2479568636206952,-1.4556488904,-0.9724022239,1.4722855203184313,False,ar,False,True
Morocco,Morocco,ar,gemini-2.5-flash,-1.980094132587264,-2.081607855424925,-1.4556488904,-0.9724022239,1.2269392589119748,False,ar,True,False
Morocco,Morocco,en,gemini-2.5-flash,-2.1908937573840013,-2.2479568636206952,-1.4556488904,-0.9724022239,1.4722855203184313,False,ar,False,True
Morocco,Morocco,ar,gemini-2.5-pro,-1.980094132587264,-2.081607855424925,-1.4556488904,-0.9724022239,1.2269392589119748,False,ar,True,False
Morocco,Morocco,en,gemini-2.5-pro,-1.980094132587264,-2.081607855424925,-1.4556488904,-0.9724022239,1.2269392589119748,False,ar,False,True
Morocco,Morocco,ar,gemini-3-pro-preview,-1.980094132587264,-2.081607855424925,-1.4556488904,-0.9724022239,1.2269392589119748,False,ar,True,False
Morocco,Morocco,en,gemini-3-pro-preview,-1.980094132587264,-2.081607855424925,-1.4556488904,-0.9724022239,1.2269392589119748,False,ar,False,True
Morocco,Morocco,ar,gemma-3-4b-it,2.6898232777794586,-0.6263011100374856,-1.4556488904,-0.9724022239,4.159894887874858,False,ar,True,False
Morocco,Morocco,en,gemma-3-4b-it,-0.4728416226812071,0.2778934682568431,-1.4556488904,-0.9724022239,1.5903299793774996,False,ar,False,True
Morocco,Morocco,ar,gpt-4o,-0.8524603268053051,-1.4074782648896742,-1.4556488904,-0.9724022239,0.7437254901471912,False,ar,True,False
Morocco,Morocco,en,gpt-4o,-1.291571160243202,-1.7115139471995993,-1.4556488904,-0.9724022239,0.7571047754784739,False,ar,False,True
Morocco,Morocco,ar,gpt-4o-mini,-0.1409593605884357,-1.799482423595026,-1.4556488904,-0.9724022239,1.5532128690310663,False,ar,True,False
Morocco,Morocco,en,gpt-4o-mini,-0.3692705692295955,-1.937169097709181,-1.4556488904,-0.9724022239,1.452925661384149,False,ar,False,True
Morocco,Morocco,ar,gpt-5.1,-1.7237208749691808,-2.0083977394917625,-1.4556488904,-0.9724022239,1.0701164876951952,False,ar,True,False
Morocco,Morocco,en,gpt-5.1,-1.7412324588136023,-1.9797354054101477,-1.4556488904,-0.9724022239,1.047033004789822,False,ar,False,True
Morocco,Morocco,ar,grok-4.1-fast,-2.1908937573840013,-2.2479568636206952,-1.4556488904,-0.9724022239,1.4722855203184313,False,ar,True,False
Morocco,Morocco,en,grok-4.1-fast,-2.1908937573840013,-2.2479568636206952,-1.4556488904,-0.9724022239,1.4722855203184313,False,ar,False,True
Morocco,Morocco,ar,kimi-k2,-1.4085898324546475,-1.6074351107432825,-1.4556488904,-0.9724022239,0.6367741532970832,False,ar,True,False
Morocco,Morocco,en,kimi-k2,-1.7412324588136023,-1.9797354054101477,-1.4556488904,-0.9724022239,1.047033004789822,False,ar,False,True
Morocco,Morocco,ar,llama-3.2-3b-instruct,0.1679904624878405,4.935884878541776,-1.4556488904,-0.9724022239,6.1273208854380945,False,ar,True,False
Morocco,Morocco,en,llama-3.2-3b-instruct,1.7989576066344242,1.837952713473419,-1.4556488904,-0.9724022239,4.3000649209701285,False,ar,False,True
Morocco,Morocco,ar,llama-3.3-70b-instruct,-1.5304328340168638,-1.813386397214377,-1.4556488904,-0.9724022239,0.8443026815000392,False,ar,True,False
Morocco,Morocco,en,llama-3.3-70b-instruct,-1.980094132587264,-2.081607855424925,-1.4556488904,-0.9724022239,1.2269392589119748,False,ar,False,True
Morocco,Morocco,ar,mistral-medium-3.1,-1.7412324588136023,-1.9797354054101477,-1.4556488904,-0.9724022239,1.047033004789822,False,ar,True,False
Morocco,Morocco,en,mistral-medium-3.1,-1.5304328340168638,-1.813386397214377,-1.4556488904,-0.9724022239,0.8443026815000392,False,ar,False,True
Morocco,Morocco,ar,mistral-nemo,2.382309749991585,0.9428900373439892,-1.4556488904,-0.9724022239,4.289320572227907,False,ar,True,False
Morocco,Morocco,en,mistral-nemo,0.6760183556625049,1.5563952872751503,-1.4556488904,-0.9724022239,3.307389015592411,False,ar,False,True
Morocco,Morocco,ar,phi-3-mini-128k-instruct,-2.321184718958235,3.7132413289743367,-1.4556488904,-0.9724022239,4.764914246354369,False,ar,True,False
Morocco,Morocco,en,phi-3-mini-128k-instruct,1.706603806681907,0.1515616307000655,-1.4556488904,-0.9724022239,3.3560597233436167,False,ar,False,True
Morocco,Morocco,ar,qwen3-1.7b,-0.3000974430947528,4.59868970952579,-1.4556488904,-0.9724022239,5.6896717372842485,False,ar,True,False
Morocco,Morocco,en,qwen3-1.7b,-0.3000974430947528,4.59868970952579,-1.4556488904,-0.9724022239,5.6896717372842485,False,ar,False,True
Morocco,Morocco,ar,qwen3-max,-1.858251131025047,-1.8756565689538307,-1.4556488904,-0.9724022239,0.9889170723649849,False,ar,True,False
Morocco,Morocco,en,qwen3-max,-1.858251131025047,-1.8756565689538307,-1.4556488904,-0.9724022239,0.9889170723649849,False,ar,False,True
New Zealand,New Zealand,en-native,claude-3-7-sonnet-20250219,5.242231020433619,3.4541302327872603,3.4231011101,0.805576675,3.213109020736451,True,en,True,True
New Zealand,New Zealand,en-native,claude-sonnet-4.5,5.522627069633015,2.780336285267228,3.4231011101,0.805576675,2.8823054614484915,True,en,True,True
New Zealand,New Zealand,en-native,deepseek-chat,4.998834838453132,1.1468462643767972,3.4231011101,0.805576675,1.6122660187770101,True,en,True,True
New Zealand,New Zealand,en-native,deepseek-chat-v3.1,6.487815400248586,1.0853337356214476,3.4231011101,0.805576675,3.0774563673931272,True,en,True,True
New Zealand,New Zealand,en-native,doubao-1-5-pro-32k-250115,5.786545354127718,2.0509450002608816,3.4231011101,0.805576675,2.6714810424539497,True,en,True,True
New Zealand,New Zealand,en-native,gemini-2.5-flash,5.40226405725417,1.9131180080080377,3.4231011101,0.805576675,2.26798010919611,True,en,True,True
New Zealand,New Zealand,en-native,gemini-2.5-pro,5.072918380293153,4.08263771259282,3.4231011101,0.805576675,3.6689271005481316,True,en,True,True
New Zealand,New Zealand,en-native,gemini-3-pro-preview,6.497274465126239,2.7849487387415754,3.4231011101,0.805576675,3.6562898658987453,True,en,True,True
New Zealand,New Zealand,en-native,gemma-3-4b-it,2.8673727379761287,1.3594824967586006,3.4231011101,0.805576675,0.7846309214920852,True,en,True,True
New Zealand,New Zealand,en-native,gpt-4o,5.621116201017676,0.3511896790020646,3.4231011101,0.805576675,2.244490561805477,True,en,True,True
New Zealand,New Zealand,en-native,gpt-4o-mini,7.246590094409732,0.3253293471957489,3.4231011101,0.805576675,3.853531563254801,True,en,True,True
New Zealand,New Zealand,en-native,gpt-5.1,5.072918380293153,4.08263771259282,3.4231011101,0.805576675,3.6689271005481316,True,en,True,True
New Zealand,New Zealand,en-native,grok-4.1-fast,5.62192726879729,3.072024644403424,3.4231011101,0.805576675,3.1577876550180477,True,en,True,True
New Zealand,New Zealand,en-native,kimi-k2,6.497274465126239,2.7849487387415754,3.4231011101,0.805576675,3.6562898658987453,True,en,True,True
New Zealand,New Zealand,en-native,llama-3.2-3b-instruct,3.518115387535161,1.5485453717265858,3.4231011101,0.805576675,0.749019490555571,True,en,True,True
New Zealand,New Zealand,en-native,llama-3.3-70b-instruct,5.518836559421972,2.386046490771888,3.4231011101,0.805576675,2.6248794090606893,True,en,True,True
New Zealand,New Zealand,en-native,mistral-medium-3.1,4.729725288801697,3.746151642025332,3.4231011101,0.805576675,3.217801715622626,True,en,True,True
New Zealand,New Zealand,en-native,mistral-nemo,5.364816329993508,1.800789025278912,3.4231011101,0.805576675,2.1819041265174257,True,en,True,True
New Zealand,New Zealand,en-native,phi-3-mini-128k-instruct,3.931726432954773,2.02337832952097,3.4231011101,0.805576675,1.3197501993949972,True,en,True,True
New Zealand,New Zealand,en-native,qwen3-1.7b,-0.3000974430947528,4.59868970952579,3.4231011101,0.805576675,5.315064812323642,True,en,True,True
New Zealand,New Zealand,en-native,qwen3-max,5.336884055557317,1.7827235420503336,3.4231011101,0.805576675,2.148809242838826,True,en,True,True
Nicaragua,Nicaragua,en,claude-3-7-sonnet-20250219,-1.5793824617784855,-0.3176606401496286,-0.5311941554,-1.9529320217,1.94237257418505,False,es,False,True
Nicaragua,Nicaragua,es,claude-3-7-sonnet-20250219,-1.7901820865752232,-0.4840096483453985,-0.5311941554,-1.9529320217,1.934627496389572,False,es,True,False
Nicaragua,Nicaragua,en,claude-sonnet-4.5,-0.6920048111336629,-1.3018177606989478,-0.5311941554,-1.9529320217,0.670678647249513,False,es,False,True
Nicaragua,Nicaragua,es,claude-sonnet-4.5,-1.3124587390278997,-0.280264748315842,-0.5311941554,-1.9529320217,1.8461284237781694,False,es,True,False
Nicaragua,Nicaragua,en,deepseek-chat,-1.124154525859641,-1.5987015529911113,-0.5311941554,-1.9529320217,0.6907106672821505,False,es,False,True
Nicaragua,Nicaragua,es,deepseek-chat,-1.030373573274348,-1.3282737083390246,-0.5311941554,-1.9529320217,0.7996112178304849,False,es,True,False
Nicaragua,Nicaragua,en,deepseek-chat-v3.1,-0.8852928520859796,-1.4968291029763332,-0.5311941554,-1.9529320217,0.5774216478994852,False,es,False,True
