country_code,data_source,PC1_rescaled,PC2_rescaled,Cultural Region,model_name,language,country_code_clean,Country,Numeric,Islamic,country_code_original
434.0,Multilingual,-1.9800941326,-2.0816078554,African-Islamic,deepseek-chat,en,434,Libya,434.0,True,434.0
434.0,Multilingual,-4.2272671271,-1.3065440782,African-Islamic,deepseek-chat,fr,434,Libya,434.0,True,434.0
434.0,Multilingual,-3.370672223,-1.1135931167,African-Islamic,deepseek-chat-v3.1,ar,434,Libya,434.0,True,434.0
434.0,Multilingual,-2.1908937574,-2.2479568636,African-Islamic,deepseek-chat-v3.1,en,434,Libya,434.0,True,434.0
434.0,Multilingual,-4.2272671271,-1.3065440782,African-Islamic,deepseek-chat-v3.1,fr,434,Libya,434.0,True,434.0
434.0,Multilingual,-3.0124654938,-2.4982324933,African-Islamic,doubao-1-5-pro-32k-250115,ar,434,Libya,434.0,True,434.0
434.0,Multilingual,-3.0299770777,-2.4695701592,African-Islamic,doubao-1-5-pro-32k-250115,en,434,Libya,434.0,True,434.0
434.0,Multilingual,-2.3734820251,-1.1947177359,African-Islamic,doubao-1-5-pro-32k-250115,fr,434,Libya,434.0,True,434.0
434.0,Multilingual,-3.370672223,-1.1135931167,African-Islamic,gemini-2.5-flash,ar,434,Libya,434.0,True,434.0
434.0,Multilingual,-2.6180596443,-1.031392509,African-Islamic,gemini-2.5-flash,en,434,Libya,434.0,True,434.0
434.0,Multilingual,-4.2250039969,1.3195355927,African-Islamic,gemini-2.5-flash,fr,434,Libya,434.0,True,434.0
434.0,Multilingual,-3.5870384852,0.2693202462,African-Islamic,gemini-2.5-pro,ar,434,Libya,434.0,True,434.0
434.0,Multilingual,-4.2250039969,1.3195355927,African-Islamic,gemini-2.5-pro,en,434,Libya,434.0,True,434.0
434.0,Multilingual,-2.1908937574,-2.2479568636,African-Islamic,gemini-3-pro-preview,ar,434,Libya,434.0,True,434.0
434.0,Multilingual,-3.370672223,-1.1135931167,African-Islamic,gemini-3-pro-preview,en,434,Libya,434.0,True,434.0
434.0,Multilingual,-3.370672223,-1.1135931167,African-Islamic,gemini-3-pro-preview,fr,434,Libya,434.0,True,434.0
434.0,Multilingual,-1.6246599566,-1.5068069226,African-Islamic,gemma-3-4b-it,ar,434,Libya,434.0,True,434.0
434.0,Multilingual,-1.1563807672,1.421247707,African-Islamic,gemma-3-4b-it,en,434,Libya,434.0,True,434.0
434.0,Multilingual,0.9389626403,-0.085749042,African-Islamic,gemma-3-4b-it,fr,434,Libya,434.0,True,434.0
434.0,Multilingual,-1.7517829239,-1.9439211813,African-Islamic,gpt-4o,ar,434,Libya,434.0,True,434.0
434.0,Multilingual,-1.9800941326,-2.0816078554,African-Islamic,gpt-4o,en,434,Libya,434.0,True,434.0
434.0,Multilingual,-3.370672223,-1.1135931167,African-Islamic,gpt-4o,fr,434,Libya,434.0,True,434.0
434.0,Multilingual,-1.0177865461,-0.8511395271,African-Islamic,gpt-4o-mini,ar,434,Libya,434.0,True,434.0
434.0,Multilingual,-3.2638549237,-1.0579944623,African-Islamic,gpt-4o-mini,en,434,Libya,434.0,True,434.0
434.0,Multilingual,-1.2285861709,-1.0174885353,African-Islamic,gpt-4o-mini,fr,434,Libya,434.0,True,434.0
434.0,Multilingual,-1.9800941326,-2.0816078554,African-Islamic,gpt-5.1,ar,434,Libya,434.0,True,434.0
434.0,Multilingual,-1.9800941326,-2.0816078554,African-Islamic,gpt-5.1,en,434,Libya,434.0,True,434.0
434.0,Multilingual,-3.1598725982,-0.9472441085,African-Islamic,gpt-5.1,fr,434,Libya,434.0,True,434.0
434.0,Multilingual,-4.2272671271,-1.3065440782,African-Islamic,grok-4.1-fast,ar,434,Libya,434.0,True,434.0
434.0,Multilingual,-4.6544330141,-0.0899797235,African-Islamic,grok-4.1-fast,en,434,Libya,434.0,True,434.0
434.0,Multilingual,-5.081598901,1.1265846312,African-Islamic,grok-4.1-fast,fr,434,Libya,434.0,True,434.0
434.0,Multilingual,-2.0281397157,-0.5875997285,African-Islamic,kimi-k2,ar,434,Libya,434.0,True,434.0
434.0,Multilingual,-1.9800941326,-2.0816078554,African-Islamic,kimi-k2,en,434,Libya,434.0,True,434.0
434.0,Multilingual,-2.6180596443,-1.031392509,African-Islamic,kimi-k2,fr,434,Libya,434.0,True,434.0
434.0,Multilingual,-0.2711203709,4.6318491962,African-Islamic,llama-3.2-3b-instruct,ar,434,Libya,434.0,True,434.0
434.0,Multilingual,1.7399116474,2.6422814451,African-Islamic,llama-3.2-3b-instruct,en,434,Libya,434.0,True,434.0
434.0,Multilingual,0.6645119902,2.4407359271,African-Islamic,llama-3.2-3b-instruct,fr,434,Libya,434.0,True,434.0
434.0,Multilingual,-3.370672223,-1.1135931167,African-Islamic,llama-3.3-70b-instruct,ar,434,Libya,434.0,True,434.0
434.0,Multilingual,-2.6180596443,-1.031392509,African-Islamic,llama-3.3-70b-instruct,en,434,Libya,434.0,True,434.0
434.0,Multilingual,-3.5870384852,0.2693202462,African-Islamic,llama-3.3-70b-instruct,fr,434,Libya,434.0,True,434.0
434.0,Multilingual,-4.2272671271,-1.3065440782,African-Islamic,mistral-medium-3.1,ar,434,Libya,434.0,True,434.0
434.0,Multilingual,-3.0474886615,-2.4409078251,African-Islamic,mistral-medium-3.1,en,434,Libya,434.0,True,434.0
434.0,Multilingual,-4.2272671271,-1.3065440782,African-Islamic,mistral-medium-3.1,fr,434,Libya,434.0,True,434.0
434.0,Multilingual,-0.0851087175,0.6055003181,African-Islamic,mistral-nemo,ar,434,Libya,434.0,True,434.0
434.0,Multilingual,-1.6651843387,1.7727935091,African-Islamic,mistral-nemo,en,434,Libya,434.0,True,434.0
434.0,Multilingual,1.8813469928,-2.5567623995,African-Islamic,mistral-nemo,fr,434,Libya,434.0,True,434.0
434.0,Multilingual,-2.3452075105,4.4602453924,African-Islamic,phi-3-mini-128k-instruct,ar,434,Libya,434.0,True,434.0
434.0,Multilingual,1.7066038067,0.1515616307,African-Islamic,phi-3-mini-128k-instruct,en,434,Libya,434.0,True,434.0
434.0,Multilingual,-4.1054241256,-1.1005927917,African-Islamic,qwen3-max,ar,434,Libya,434.0,True,434.0
434.0,Multilingual,-2.285417018,-0.6590922143,African-Islamic,qwen3-max,en,434,Libya,434.0,True,434.0
434.0,Multilingual,-4.9597558995,1.3325359176,African-Islamic,qwen3-max,fr,434,Libya,434.0,True,434.0
442.0,Multilingual,4.8368247948,1.2976108532,Catholic Europe,claude-3-7-sonnet-20250219,de,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,5.266253812,2.7071261693,Catholic Europe,claude-3-7-sonnet-20250219,en,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,4.7149817933,1.0916595667,Catholic Europe,claude-3-7-sonnet-20250219,fr,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,5.5051154858,2.8089986193,Catholic Europe,claude-sonnet-4.5,de,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,5.5226270696,2.7803362853,Catholic Europe,claude-sonnet-4.5,en,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,4.7904975292,2.4677111642,Catholic Europe,claude-sonnet-4.5,fr,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,5.3124963662,-0.7681146791,Catholic Europe,deepseek-chat,de,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,3.7994930129,0.0404019131,Catholic Europe,deepseek-chat,en,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,3.7768375546,0.3684554543,Catholic Europe,deepseek-chat,fr,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,1.7194405147,2.2105632593,Catholic Europe,deepseek-chat-v3.1,de,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,6.0606495133,2.3018980903,Catholic Europe,deepseek-chat-v3.1,en,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,3.215241639,0.9019343413,Catholic Europe,deepseek-chat-v3.1,fr,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,4.2418736477,0.9108928113,Catholic Europe,doubao-1-5-pro-32k-250115,de,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,5.6364909955,0.6254055778,Catholic Europe,doubao-1-5-pro-32k-250115,en,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,4.2418736477,0.9108928113,Catholic Europe,doubao-1-5-pro-32k-250115,fr,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,4.8267204997,0.7564177581,Catholic Europe,gemini-2.5-flash,de,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,3.3271288653,1.6707568816,Catholic Europe,gemini-2.5-flash,en,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,3.2573707043,0.6533249735,Catholic Europe,gemini-2.5-flash,fr,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,5.1992208135,1.3007768374,Catholic Europe,gemini-2.5-pro,de,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,5.0729183803,4.0826377126,Catholic Europe,gemini-2.5-pro,en,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,5.1992208135,1.3007768374,Catholic Europe,gemini-2.5-pro,fr,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,4.4641198186,1.1899138956,Catholic Europe,gemini-3-pro-preview,de,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,5.3957528495,2.6314597374,Catholic Europe,gemini-3-pro-preview,en,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,4.7537480804,2.9991475786,Catholic Europe,gemini-3-pro-preview,fr,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,3.6581617279,2.7868662085,Catholic Europe,gemma-3-4b-it,de,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,1.0507333776,2.5621428778,Catholic Europe,gemma-3-4b-it,en,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,5.0768018673,1.7543749115,Catholic Europe,gemma-3-4b-it,fr,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,4.4371491699,-0.4810387735,Catholic Europe,gpt-4o,de,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,4.641437587,0.4036519641,Catholic Europe,gpt-4o,en,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,5.6276274088,-0.3671520504,Catholic Europe,gpt-4o,fr,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,5.215487224,0.9997649364,Catholic Europe,gpt-4o-mini,de,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,7.2290785106,0.3539916813,Catholic Europe,gpt-4o-mini,en,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,5.1111558063,0.7651513158,Catholic Europe,gpt-4o-mini,fr,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,4.4466082348,1.2185762297,Catholic Europe,gpt-5.1,de,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,5.7001841188,1.7841718961,Catholic Europe,gpt-5.1,en,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,4.7804915695,1.1395119913,Catholic Europe,gpt-5.1,fr,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,4.7697917963,-0.1087384788,Catholic Europe,grok-4.1-fast,de,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,5.489384494,1.6178228879,Catholic Europe,grok-4.1-fast,en,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,4.8916347978,0.0972128077,Catholic Europe,grok-4.1-fast,fr,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,6.0057138934,-0.0054486066,Catholic Europe,kimi-k2,de,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,5.719954368,3.6578751328,Catholic Europe,kimi-k2,en,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,6.6235768983,0.0030878635,Catholic Europe,kimi-k2,fr,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,3.7355100684,0.7770169903,Catholic Europe,llama-3.2-3b-instruct,de,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,3.7289988607,1.4953587197,Catholic Europe,llama-3.2-3b-instruct,en,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,2.5571368227,0.3708909501,Catholic Europe,llama-3.2-3b-instruct,fr,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,6.7226378166,0.5046786804,Catholic Europe,llama-3.3-70b-instruct,de,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,4.563180737,1.6915047124,Catholic Europe,llama-3.3-70b-instruct,en,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,5.542859351,1.6390424273,Catholic Europe,llama-3.3-70b-instruct,fr,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,5.4022640573,1.913118008,Catholic Europe,mistral-medium-3.1,de,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,4.6319050788,2.7931962921,Catholic Europe,mistral-medium-3.1,en,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,4.5349693799,0.4719165765,Catholic Europe,mistral-medium-3.1,fr,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,4.0382680266,3.4779231794,Catholic Europe,mistral-nemo,de,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,4.9460915509,2.3632382792,Catholic Europe,mistral-nemo,en,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,4.4940586471,3.3315116116,Catholic Europe,mistral-nemo,fr,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,3.0310833451,3.3516204279,Catholic Europe,phi-3-mini-128k-instruct,de,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,3.1445981787,1.0728264537,Catholic Europe,phi-3-mini-128k-instruct,en,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,3.3273357545,1.3036520201,Catholic Europe,phi-3-mini-128k-instruct,fr,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,5.0890094869,-0.5957712303,Catholic Europe,qwen3-max,de,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,4.8086134378,0.0780227172,Catholic Europe,qwen3-max,en,442,Luxembourg,442.0,False,442.0
442.0,Multilingual,3.8501850621,1.3429212483,Catholic Europe,qwen3-max,fr,442,Luxembourg,442.0,False,442.0
446.0,Multilingual,-0.1926878584,1.0425874222,Confucian,claude-3-7-sonnet-20250219,en,446,Macao,446.0,False,446.0
446.0,Multilingual,-0.1926878584,1.0425874222,Confucian,claude-3-7-sonnet-20250219,pt,446,Macao,446.0,False,446.0
446.0,Multilingual,0.2591102295,1.0079306475,Confucian,claude-3-7-sonnet-20250219,zh-cn,446,Macao,446.0,False,446.0
446.0,Multilingual,0.0811969831,1.087135204,Confucian,claude-sonnet-4.5,en,446,Macao,446.0,False,446.0
446.0,Multilingual,0.0811969831,1.087135204,Confucian,claude-sonnet-4.5,pt,446,Macao,446.0,False,446.0
446.0,Multilingual,0.5308582816,1.3553566622,Confucian,claude-sonnet-4.5,zh-cn,446,Macao,446.0,False,446.0
446.0,Multilingual,0.50836287,-0.1294291507,Confucian,deepseek-chat,en,446,Macao,446.0,False,446.0
446.0,Multilingual,1.4601389335,1.0860031464,Confucian,deepseek-chat,pt,446,Macao,446.0,False,446.0
446.0,Multilingual,0.6428931261,-0.2621703212,Confucian,deepseek-chat,zh-cn,446,Macao,446.0,False,446.0
446.0,Multilingual,0.6253815422,-0.2335079871,Confucian,deepseek-chat-v3.1,en,446,Macao,446.0,False,446.0
446.0,Multilingual,1.5057125663,0.9928642542,Confucian,deepseek-chat-v3.1,pt,446,Macao,446.0,False,446.0
446.0,Multilingual,0.7543451609,1.1830132134,Confucian,deepseek-chat-v3.1,zh-cn,446,Macao,446.0,False,446.0
446.0,Multilingual,-0.6151019038,-0.2035732773,Confucian,doubao-1-5-pro-32k-250115,en,446,Macao,446.0,False,446.0
446.0,Multilingual,0.6911542989,0.2575991424,Confucian,doubao-1-5-pro-32k-250115,pt,446,Macao,446.0,False,446.0
446.0,Multilingual,-0.1479290214,0.0359858468,Confucian,doubao-1-5-pro-32k-250115,zh-cn,446,Macao,446.0,False,446.0
446.0,Multilingual,0.0461738154,1.1444598722,Confucian,gemini-2.5-flash,en,446,Macao,446.0,False,446.0
446.0,Multilingual,0.0740763659,-0.12343471,Confucian,gemini-2.5-flash,pt,446,Macao,446.0,False,446.0
446.0,Multilingual,-0.1576646907,0.985262754,Confucian,gemini-2.5-flash,zh-cn,446,Macao,446.0,False,446.0
446.0,Multilingual,0.3179218675,1.4918858869,Confucian,gemini-2.5-pro,en,446,Macao,446.0,False,446.0
446.0,Multilingual,0.3179218675,1.4918858869,Confucian,gemini-2.5-pro,pt,446,Macao,446.0,False,446.0
446.0,Multilingual,0.7450877544,0.2753215323,Confucian,gemini-2.5-pro,zh-cn,446,Macao,446.0,False,446.0
446.0,Multilingual,-0.5967755241,0.6812270717,Confucian,gemini-3-pro-preview,en,446,Macao,446.0,False,446.0
446.0,Multilingual,-0.5967755241,0.6812270717,Confucian,gemini-3-pro-preview,pt,446,Macao,446.0,False,446.0
446.0,Multilingual,-0.3579138504,0.7830995217,Confucian,gemini-3-pro-preview,zh-cn,446,Macao,446.0,False,446.0
446.0,Multilingual,0.5554984462,2.3870603119,Confucian,gemma-3-4b-it,en,446,Macao,446.0,False,446.0
446.0,Multilingual,0.9933400406,1.8106824098,Confucian,gemma-3-4b-it,pt,446,Macao,446.0,False,446.0
446.0,Multilingual,0.3948811939,0.4238249438,Confucian,gemma-3-4b-it,zh-cn,446,Macao,446.0,False,446.0
446.0,Multilingual,0.7297129599,0.0011056334,Confucian,gpt-4o,en,446,Macao,446.0,False,446.0
446.0,Multilingual,1.6038194479,0.1653942609,Confucian,gpt-4o,pt,446,Macao,446.0,False,446.0
446.0,Multilingual,0.7591694903,1.4930433363,Confucian,gpt-4o,zh-cn,446,Macao,446.0,False,446.0
446.0,Multilingual,1.1744497018,0.7751236069,Confucian,gpt-4o-mini,en,446,Macao,446.0,False,446.0
446.0,Multilingual,1.4483345433,0.8196713888,Confucian,gpt-4o-mini,pt,446,Macao,446.0,False,446.0
446.0,Multilingual,1.8447176837,0.7802151162,Confucian,gpt-4o-mini,zh-cn,446,Macao,446.0,False,446.0
446.0,Multilingual,-0.0427828078,1.1840621504,Confucian,gpt-5.1,en,446,Macao,446.0,False,446.0
446.0,Multilingual,-0.0406460185,0.8811839175,Confucian,gpt-5.1,pt,446,Macao,446.0,False,446.0
446.0,Multilingual,0.4265268639,1.1207430417,Confucian,gpt-5.1,zh-cn,446,Macao,446.0,False,446.0
446.0,Multilingual,-1.7763643959,0.7360360614,Confucian,grok-4.1-fast,en,446,Macao,446.0,False,446.0
446.0,Multilingual,-1.8044264449,0.8005126196,Confucian,grok-4.1-fast,pt,446,Macao,446.0,False,446.0
446.0,Multilingual,-1.0878414236,1.1061299696,Confucian,grok-4.1-fast,zh-cn,446,Macao,446.0,False,446.0
446.0,Multilingual,0.7297129599,0.0011056334,Confucian,kimi-k2,en,446,Macao,446.0,False,446.0
446.0,Multilingual,2.7320953344,-0.2039420044,Confucian,kimi-k2,pt,446,Macao,446.0,False,446.0
446.0,Multilingual,0.7318497493,-0.3017725995,Confucian,kimi-k2,zh-cn,446,Macao,446.0,False,446.0
446.0,Multilingual,1.6210443602,1.91715727,Confucian,llama-3.2-3b-instruct,en,446,Macao,446.0,False,446.0
446.0,Multilingual,2.1229996267,1.6609500849,Confucian,llama-3.2-3b-instruct,pt,446,Macao,446.0,False,446.0
446.0,Multilingual,1.4346361528,2.4942742007,Confucian,llama-3.2-3b-instruct,zh-cn,446,Macao,446.0,False,446.0
446.0,Multilingual,0.1582086598,-0.4730671112,Confucian,llama-3.3-70b-instruct,en,446,Macao,446.0,False,446.0
446.0,Multilingual,0.6534435912,-0.2979845453,Confucian,llama-3.3-70b-instruct,pt,446,Macao,446.0,False,446.0
446.0,Multilingual,1.057531257,0.0633758052,Confucian,llama-3.3-70b-instruct,zh-cn,446,Macao,446.0,False,446.0
446.0,Multilingual,0.0636853992,1.1157975381,Confucian,mistral-medium-3.1,en,446,Macao,446.0,False,446.0
446.0,Multilingual,0.50836287,-0.1294291507,Confucian,mistral-medium-3.1,pt,446,Macao,446.0,False,446.0
446.0,Multilingual,0.5068354901,2.1023607257,Confucian,mistral-medium-3.1,zh-cn,446,Macao,446.0,False,446.0
446.0,Multilingual,2.1738437589,1.3008339963,Confucian,mistral-nemo,en,446,Macao,446.0,False,446.0
446.0,Multilingual,1.6720976198,1.8440931598,Confucian,mistral-nemo,pt,446,Macao,446.0,False,446.0
446.0,Multilingual,2.7451474866,2.7552078232,Confucian,mistral-nemo,zh-cn,446,Macao,446.0,False,446.0
446.0,Multilingual,2.4280131574,0.7672091037,Confucian,phi-3-mini-128k-instruct,en,446,Macao,446.0,False,446.0
446.0,Multilingual,2.5275202457,0.6917926013,Confucian,phi-3-mini-128k-instruct,pt,446,Macao,446.0,False,446.0
446.0,Multilingual,2.2107023248,1.3192018248,Confucian,phi-3-mini-128k-instruct,zh-cn,446,Macao,446.0,False,446.0
446.0,Multilingual,0.4018946629,-0.0611645383,Confucian,qwen3-max,en,446,Macao,446.0,False,446.0
446.0,Multilingual,-0.4010057299,-0.9859011419,Confucian,qwen3-max,pt,446,Macao,446.0,False,446.0
446.0,Multilingual,0.4194062468,-0.0898268724,Confucian,qwen3-max,zh-cn,446,Macao,446.0,False,446.0
458.0,Multilingual,-1.2467398354,0.0546396545,West & South Asia,claude-3-7-sonnet-20250219,en-native,458,Malaysia,458.0,True,458.0
458.0,Multilingual,-0.5982238585,-1.031389916,West & South Asia,claude-sonnet-4.5,en-native,458,Malaysia,458.0,True,458.0
458.0,Multilingual,-1.1697281587,-1.5055626607,West & South Asia,deepseek-chat,en-native,458,Malaysia,458.0,True,458.0
458.0,Multilingual,-1.1697281587,-1.5055626607,West & South Asia,deepseek-chat-v3.1,en-native,458,Malaysia,458.0,True,458.0
458.0,Multilingual,-1.5843662896,-1.8311087871,West & South Asia,doubao-1-5-pro-32k-250115,en-native,458,Malaysia,458.0,True,458.0
458.0,Multilingual,-1.0016562269,-1.6827056075,West & South Asia,gemini-2.5-flash,en-native,458,Malaysia,458.0,True,458.0
458.0,Multilingual,-1.8357557194,-0.3908707561,West & South Asia,gemini-2.5-pro,en-native,458,Malaysia,458.0,True,458.0
458.0,Multilingual,-2.4072600195,-0.8650435008,West & South Asia,gemini-3-pro-preview,en-native,458,Malaysia,458.0,True,458.0
458.0,Multilingual,0.3166367724,2.2851878618,West & South Asia,gemma-3-4b-it,en-native,458,Malaysia,458.0,True,458.0
458.0,Multilingual,-1.0303735733,-1.3282737083,West & South Asia,gpt-4o,en-native,458,Malaysia,458.0,True,458.0
458.0,Multilingual,-0.118463949,-0.3146966107,West & South Asia,gpt-4o-mini,en-native,458,Malaysia,458.0,True,458.0
458.0,Multilingual,-1.8357557194,-0.3908707561,West & South Asia,gpt-5.1,en-native,458,Malaysia,458.0,True,458.0
458.0,Multilingual,-2.1908937574,-2.2479568636,West & South Asia,grok-4.1-fast,en-native,458,Malaysia,458.0,True,458.0
458.0,Multilingual,-1.3910782486,-1.6360974448,West & South Asia,kimi-k2,en-native,458,Malaysia,458.0,True,458.0
458.0,Multilingual,1.7989576066,1.8379527135,West & South Asia,llama-3.2-3b-instruct,en-native,458,Malaysia,458.0,True,458.0
458.0,Multilingual,-1.4975464557,-1.5678328325,West & South Asia,llama-3.3-70b-instruct,en-native,458,Malaysia,458.0,True,458.0
458.0,Multilingual,-1.0478851571,-1.2996113743,West & South Asia,mistral-medium-3.1,en-native,458,Malaysia,458.0,True,458.0
458.0,Multilingual,0.150812941,1.6135989838,West & South Asia,mistral-nemo,en-native,458,Malaysia,458.0,True,458.0
458.0,Multilingual,2.3061701558,0.5612578172,West & South Asia,phi-3-mini-128k-instruct,en-native,458,Malaysia,458.0,True,458.0
458.0,Multilingual,-1.9072007588,-0.3799308119,West & South Asia,qwen3-max,en-native,458,Malaysia,458.0,True,458.0
466.0,Multilingual,-1.6018778734,-1.802446453,African-Islamic,claude-3-7-sonnet-20250219,en,466,Mali,466.0,True,466.0
466.0,Multilingual,-3.1598725982,-0.9472441085,African-Islamic,claude-3-7-sonnet-20250219,fr,466,Mali,466.0,True,466.0
466.0,Multilingual,-1.7412324588,-1.9797354054,African-Islamic,claude-sonnet-4.5,en,466,Mali,466.0,True,466.0
466.0,Multilingual,-0.5614539932,-3.1140991524,African-Islamic,claude-sonnet-4.5,fr,466,Mali,466.0,True,466.0
466.0,Multilingual,-1.6018778734,-1.802446453,African-Islamic,deepseek-chat,en,466,Mali,466.0,True,466.0
466.0,Multilingual,-3.3531606392,-1.1422554507,African-Islamic,deepseek-chat,fr,466,Mali,466.0,True,466.0
466.0,Multilingual,-1.9625825487,-2.1102701895,African-Islamic,deepseek-chat-v3.1,en,466,Mali,466.0,True,466.0
466.0,Multilingual,-3.3531606392,-1.1422554507,African-Islamic,deepseek-chat-v3.1,fr,466,Mali,466.0,True,466.0
466.0,Multilingual,-3.0474886615,-2.4409078251,African-Islamic,doubao-1-5-pro-32k-250115,en,466,Mali,466.0,True,466.0
466.0,Multilingual,-0.801420284,-2.23405289,African-Islamic,doubao-1-5-pro-32k-250115,fr,466,Mali,466.0,True,466.0
466.0,Multilingual,-0.8189318678,-2.2053905559,African-Islamic,gemini-2.5-flash,en,466,Mali,466.0,True,466.0
466.0,Multilingual,-0.8189318678,-2.2053905559,African-Islamic,gemini-2.5-flash,fr,466,Mali,466.0,True,466.0
466.0,Multilingual,-1.9800941326,-2.0816078554,African-Islamic,gemini-2.5-pro,en,466,Mali,466.0,True,466.0
466.0,Multilingual,-3.7978381099,0.102971238,African-Islamic,gemini-2.5-pro,fr,466,Mali,466.0,True,466.0
466.0,Multilingual,-2.1908937574,-2.2479568636,African-Islamic,gemini-3-pro-preview,en,466,Mali,466.0,True,466.0
466.0,Multilingual,-3.1598725982,-0.9472441085,African-Islamic,gemini-3-pro-preview,fr,466,Mali,466.0,True,466.0
466.0,Multilingual,-0.437818455,0.2205688001,African-Islamic,gemma-3-4b-it,en,466,Mali,466.0,True,466.0
466.0,Multilingual,2.3459476976,-0.1005074025,African-Islamic,gemma-3-4b-it,fr,466,Mali,466.0,True,466.0
466.0,Multilingual,-1.2915711602,-1.7115139472,African-Islamic,gpt-4o,en,466,Mali,466.0,True,466.0
466.0,Multilingual,-2.6926997158,-0.7076849843,African-Islamic,gpt-4o,fr,466,Mali,466.0,True,466.0
466.0,Multilingual,-1.4472155633,-2.2606548433,African-Islamic,gpt-4o-mini,en,466,Mali,466.0,True,466.0
466.0,Multilingual,0.1782583301,-2.2865151751,African-Islamic,gpt-4o-mini,fr,466,Mali,466.0,True,466.0
466.0,Multilingual,-1.9800941326,-2.0816078554,African-Islamic,gpt-5.1,en,466,Mali,466.0,True,466.0
466.0,Multilingual,-1.9800941326,-2.0816078554,African-Islamic,gpt-5.1,fr,466,Mali,466.0,True,466.0
466.0,Multilingual,-3.7978381099,0.102971238,African-Islamic,grok-4.1-fast,en,466,Mali,466.0,True,466.0
466.0,Multilingual,-4.6544330141,-0.0899797235,African-Islamic,grok-4.1-fast,fr,466,Mali,466.0,True,466.0
466.0,Multilingual,-0.608132243,-2.0390415477,African-Islamic,kimi-k2,en,466,Mali,466.0,True,466.0
466.0,Multilingual,-0.5906206592,-2.0677038818,African-Islamic,kimi-k2,fr,466,Mali,466.0,True,466.0
466.0,Multilingual,1.7749348151,2.5849567769,African-Islamic,llama-3.2-3b-instruct,en,466,Mali,466.0,True,466.0
466.0,Multilingual,0.6645119902,2.4407359271,African-Islamic,llama-3.2-3b-instruct,fr,466,Mali,466.0,True,466.0
466.0,Multilingual,-1.9800941326,-2.0816078554,African-Islamic,llama-3.3-70b-instruct,en,466,Mali,466.0,True,466.0
466.0,Multilingual,-2.4072600195,-0.8650435008,African-Islamic,llama-3.3-70b-instruct,fr,466,Mali,466.0,True,466.0
