country_code,data_source,PC1_rescaled,PC2_rescaled,Cultural Region,model_name,language,country_code_clean,Country,Numeric,Islamic,Numeric_str,country_code_original
Jordan,Multilingual,0.036974837606546795,-2.275876030106217,African-Islamic,anthropic/claude-sonnet-4.5,ar,Jordan,Jordan,400.0,True,400,Jordan
Jordan,Multilingual,-1.6786584935468398,-2.075045524924424,African-Islamic,anthropic/claude-sonnet-4.5,en,Jordan,Jordan,400.0,True,400,Jordan
Jordan,Multilingual,-1.6786584935468398,-2.075045524924424,African-Islamic,deepseek/deepseek-chat-v3-0324,ar,Jordan,Jordan,400.0,True,400,Jordan
Jordan,Multilingual,-1.3469104016411726,-1.7017662217632308,African-Islamic,deepseek/deepseek-chat-v3-0324,en,Jordan,Jordan,400.0,True,400,Jordan
Jordan,Multilingual,-1.917399465590596,-2.1774359176352647,African-Islamic,google/gemini-2.0-flash-001,ar,Jordan,Jordan,400.0,True,400,Jordan
Jordan,Multilingual,-1.6786584935468398,-2.075045524924424,African-Islamic,google/gemini-2.0-flash-001,en,Jordan,Jordan,400.0,True,400,Jordan
Jordan,Multilingual,-0.1734348644731709,-2.4428688527436915,African-Islamic,google/gemini-2.5-flash,ar,Jordan,Jordan,400.0,True,400,Jordan
Jordan,Multilingual,-0.1734348644731709,-2.4428688527436915,African-Islamic,google/gemini-2.5-flash,en,Jordan,Jordan,400.0,True,400,Jordan
Jordan,Multilingual,-1.7069897635108786,-2.01044309499779,African-Islamic,meta-llama/llama-3.3-70b-instruct,ar,Jordan,Jordan,400.0,True,400,Jordan
Jordan,Multilingual,-1.7545646222337967,-2.4231575722415046,African-Islamic,meta-llama/llama-3.3-70b-instruct,en,Jordan,Jordan,400.0,True,400,Jordan
Jordan,Multilingual,1.284055263719504,-3.238041078920975,African-Islamic,mistralai/mistral-nemo,ar,Jordan,Jordan,400.0,True,400,Jordan
Jordan,Multilingual,0.08820340407743027,-1.3386447095918672,African-Islamic,mistralai/mistral-nemo,en,Jordan,Jordan,400.0,True,400,Jordan
Jordan,Multilingual,0.9701191649048256,-1.50163127802379,African-Islamic,openai/gpt-4o-mini,ar,Jordan,Jordan,400.0,True,400,Jordan
Jordan,Multilingual,0.9701191649048256,-1.50163127802379,African-Islamic,openai/gpt-4o-mini,en,Jordan,Jordan,400.0,True,400,Jordan
Jordan,Multilingual,-0.7560340218802447,-2.2994625070079073,African-Islamic,qwen/qwq-32b,ar,Jordan,Jordan,400.0,True,400,Jordan
Jordan,Multilingual,-2.3483450554316114,-0.9612099880528635,African-Islamic,qwen/qwq-32b,en,Jordan,Jordan,400.0,True,400,Jordan
Jordan,Multilingual,-1.917399465590596,-2.1774359176352647,African-Islamic,x-ai/grok-code-fast-1,ar,Jordan,Jordan,400.0,True,400,Jordan
Jordan,Multilingual,-1.7545646222337967,-2.4231575722415046,African-Islamic,x-ai/grok-code-fast-1,en,Jordan,Jordan,400.0,True,400,Jordan
Kazakhstan,Multilingual,-0.7764213376917498,-1.226096525891197,African-Islamic,anthropic/claude-3.7-sonnet,en,Kazakhstan,Kazakhstan,398.0,True,398,Kazakhstan
Kazakhstan,Multilingual,-0.9562485146138481,0.09569181267711867,African-Islamic,anthropic/claude-3.7-sonnet,ru,Kazakhstan,Kazakhstan,398.0,True,398,Kazakhstan
Kazakhstan,Multilingual,-0.3981368915395864,0.5681894922740781,African-Islamic,anthropic/claude-sonnet-4.5,en,Kazakhstan,Kazakhstan,398.0,True,398,Kazakhstan
Kazakhstan,Multilingual,1.4715868027804366,-0.8937420177243467,African-Islamic,anthropic/claude-sonnet-4.5,ru,Kazakhstan,Kazakhstan,398.0,True,398,Kazakhstan
Kazakhstan,Multilingual,-0.4446732457860826,-0.8528172227300028,African-Islamic,deepseek/deepseek-chat-v3-0324,en,Kazakhstan,Kazakhstan,398.0,True,398,Kazakhstan
Kazakhstan,Multilingual,1.1779529655053926,-1.3245366383621495,African-Islamic,deepseek/deepseek-chat-v3-0324,ru,Kazakhstan,Kazakhstan,398.0,True,398,Kazakhstan
Kazakhstan,Multilingual,-1.0860285377068157,0.19641588421492373,African-Islamic,google/gemini-2.0-flash-001,en,Kazakhstan,Kazakhstan,398.0,True,398,Kazakhstan
Kazakhstan,Multilingual,-0.8654926499455177,-1.1868028680049516,African-Islamic,google/gemini-2.0-flash-001,ru,Kazakhstan,Kazakhstan,398.0,True,398,Kazakhstan
Kazakhstan,Multilingual,0.9392119934616366,-1.4269270310729893,African-Islamic,google/gemini-2.5-flash,en,Kazakhstan,Kazakhstan,398.0,True,398,Kazakhstan
Kazakhstan,Multilingual,1.5300554128306594,-0.9819725420267352,African-Islamic,google/gemini-2.5-flash,ru,Kazakhstan,Kazakhstan,398.0,True,398,Kazakhstan
Kazakhstan,Multilingual,-0.496971654808794,-1.1851365468319166,African-Islamic,meta-llama/llama-3.3-70b-instruct,en,Kazakhstan,Kazakhstan,398.0,True,398,Kazakhstan
Kazakhstan,Multilingual,-0.9279172446498095,0.03108938275048439,African-Islamic,meta-llama/llama-3.3-70b-instruct,ru,Kazakhstan,Kazakhstan,398.0,True,398,Kazakhstan
Kazakhstan,Multilingual,1.7088828144233301,-2.205474450792549,African-Islamic,mistralai/mistral-nemo,en,Kazakhstan,Kazakhstan,398.0,True,398,Kazakhstan
Kazakhstan,Multilingual,0.09246223565464329,-1.1459165337729973,African-Islamic,mistralai/mistral-nemo,ru,Kazakhstan,Kazakhstan,398.0,True,398,Kazakhstan
Kazakhstan,Multilingual,1.3301985267745309,-1.1929544047892302,African-Islamic,openai/gpt-4o-mini,en,Kazakhstan,Kazakhstan,398.0,True,398,Kazakhstan
Kazakhstan,Multilingual,1.921041946143554,-0.7479999157429765,African-Islamic,openai/gpt-4o-mini,ru,Kazakhstan,Kazakhstan,398.0,True,398,Kazakhstan
Kazakhstan,Multilingual,0.19225718132777359,-0.796026877302306,African-Islamic,qwen/qwq-32b,en,Kazakhstan,Kazakhstan,398.0,True,398,Kazakhstan
Kazakhstan,Multilingual,0.6174946999889193,0.614661420640949,African-Islamic,qwen/qwq-32b,ru,Kazakhstan,Kazakhstan,398.0,True,398,Kazakhstan
Kazakhstan,Multilingual,-0.8349101247878984,0.301978293200838,African-Islamic,x-ai/grok-code-fast-1,en,Kazakhstan,Kazakhstan,398.0,True,398,Kazakhstan
Kazakhstan,Multilingual,-1.0453198268676163,0.13498547056336374,African-Islamic,x-ai/grok-code-fast-1,ru,Kazakhstan,Kazakhstan,398.0,True,398,Kazakhstan
Korea (the Republic of),Multilingual,-0.6329420559751996,0.7759816678998368,Confucian,anthropic/claude-3.7-sonnet,en,Korea (the Republic of),Korea (the Republic of),410.0,False,410,Korea (the Republic of)
Korea (the Republic of),Multilingual,0.5793846067885244,0.9689383411586519,Confucian,anthropic/claude-3.7-sonnet,ko,Korea (the Republic of),Korea (the Republic of),410.0,False,410,Korea (the Republic of)
Korea (the Republic of),Multilingual,2.1306622832151216,1.2556016440117586,Confucian,anthropic/claude-sonnet-4.5,en,Korea (the Republic of),Korea (the Republic of),410.0,False,410,Korea (the Republic of)
Korea (the Republic of),Multilingual,1.7749880921429995,1.6280297300703577,Confucian,anthropic/claude-sonnet-4.5,ko,Korea (the Republic of),Korea (the Republic of),410.0,False,410,Korea (the Republic of)
Korea (the Republic of),Multilingual,2.22985978115047,-0.33390358873183595,Confucian,deepseek/deepseek-chat-v3-0324,en,Korea (the Republic of),Korea (the Republic of),410.0,False,410,Korea (the Republic of)
Korea (the Republic of),Multilingual,0.7999204945498226,-0.4142804110612234,Confucian,deepseek/deepseek-chat-v3-0324,ko,Korea (the Republic of),Korea (the Republic of),410.0,False,410,Korea (the Republic of)
Korea (the Republic of),Multilingual,1.4711019070119304,0.8192256060259698,Confucian,google/gemini-2.0-flash-001,en,Korea (the Republic of),Korea (the Republic of),410.0,False,410,Korea (the Republic of)
Korea (the Republic of),Multilingual,2.430418321057584,-0.2656346900201719,Confucian,google/gemini-2.0-flash-001,ko,Korea (the Republic of),Korea (the Republic of),410.0,False,410,Korea (the Republic of)
Korea (the Republic of),Multilingual,2.5337589099856666,0.8704982286876995,Confucian,google/gemini-2.5-flash,en,Korea (the Republic of),Korea (the Republic of),410.0,False,410,Korea (the Republic of)
Korea (the Republic of),Multilingual,1.1316685864554896,-0.04100110790002945,Confucian,google/gemini-2.5-flash,ko,Korea (the Republic of),Korea (the Republic of),410.0,False,410,Korea (the Republic of)
Korea (the Republic of),Multilingual,-0.011618095504996262,-0.35999062473703886,Confucian,meta-llama/llama-3.3-70b-instruct,en,Korea (the Republic of),Korea (the Republic of),410.0,False,410,Korea (the Republic of)
Korea (the Republic of),Multilingual,1.676153328873792,-0.12529630903563774,Confucian,meta-llama/llama-3.3-70b-instruct,ko,Korea (the Republic of),Korea (the Republic of),410.0,False,410,Korea (the Republic of)
Korea (the Republic of),Multilingual,1.1723772972946895,-0.10243152155158952,Confucian,mistralai/mistral-nemo,en,Korea (the Republic of),Korea (the Republic of),410.0,False,410,Korea (the Republic of)
Korea (the Republic of),Multilingual,1.3487266350260585,0.17520034762375597,Confucian,mistralai/mistral-nemo,ko,Korea (the Republic of),Korea (the Republic of),410.0,False,410,Korea (the Republic of)
Korea (the Republic of),Multilingual,1.1277327788473468,-0.3511836762366282,Confucian,openai/gpt-4o-mini,en,Korea (the Republic of),Korea (the Republic of),410.0,False,410,Korea (the Republic of)
Korea (the Republic of),Multilingual,2.6903966983482603,1.287587728178628,Confucian,openai/gpt-4o-mini,ko,Korea (the Republic of),Korea (the Republic of),410.0,False,410,Korea (the Republic of)
Korea (the Republic of),Multilingual,0.7285719596849445,0.34410230742402964,Confucian,qwen/qwq-32b,en,Korea (the Republic of),Korea (the Republic of),410.0,False,410,Korea (the Republic of)
Korea (the Republic of),Multilingual,1.1356043940636327,0.26918146043656943,Confucian,qwen/qwq-32b,ko,Korea (the Republic of),Korea (the Republic of),410.0,False,410,Korea (the Republic of)
Korea (the Republic of),Multilingual,-0.7743117772516789,0.4829560016841684,Confucian,x-ai/grok-code-fast-1,en,Korea (the Republic of),Korea (the Republic of),410.0,False,410,Korea (the Republic of)
Korea (the Republic of),Multilingual,0.7147849899041977,-0.06480418483837933,Confucian,x-ai/grok-code-fast-1,ko,Korea (the Republic of),Korea (the Republic of),410.0,False,410,Korea (the Republic of)
Kyrgyzstan,Multilingual,-1.4461078995765209,-0.11226098901963576,West & South Asia,anthropic/claude-3.7-sonnet,en,Kyrgyzstan,Kyrgyzstan,417.0,False,417,Kyrgyzstan
Kyrgyzstan,Multilingual,0.7593848165395384,-0.1051386925046739,West & South Asia,anthropic/claude-3.7-sonnet,ru,Kyrgyzstan,Kyrgyzstan,417.0,False,417,Kyrgyzstan
Kyrgyzstan,Multilingual,-1.2073669275327652,-0.0098705963087958,West & South Asia,anthropic/claude-sonnet-4.5,en,Kyrgyzstan,Kyrgyzstan,417.0,False,417,Kyrgyzstan
Kyrgyzstan,Multilingual,0.9799207043008364,-1.4883574447245493,West & South Asia,anthropic/claude-sonnet-4.5,ru,Kyrgyzstan,Kyrgyzstan,417.0,False,417,Kyrgyzstan
Kyrgyzstan,Multilingual,1.5097010574110596,-0.9512573352009552,West & South Asia,deepseek/deepseek-chat-v3-0324,en,Kyrgyzstan,Kyrgyzstan,417.0,False,417,Kyrgyzstan
Kyrgyzstan,Multilingual,1.1779529655053926,-1.3245366383621495,West & South Asia,deepseek/deepseek-chat-v3-0324,ru,Kyrgyzstan,Kyrgyzstan,417.0,False,417,Kyrgyzstan
Kyrgyzstan,Multilingual,-1.296438239786533,0.02942306157744936,West & South Asia,google/gemini-2.0-flash-001,en,Kyrgyzstan,Kyrgyzstan,417.0,False,417,Kyrgyzstan
Kyrgyzstan,Multilingual,1.0888816532516246,-1.285242980475904,West & South Asia,google/gemini-2.0-flash-001,ru,Kyrgyzstan,Kyrgyzstan,417.0,False,417,Kyrgyzstan
Kyrgyzstan,Multilingual,0.05911572949714755,-0.48008431683890274,West & South Asia,google/gemini-2.5-flash,en,Kyrgyzstan,Kyrgyzstan,417.0,False,417,Kyrgyzstan
Kyrgyzstan,Multilingual,1.4760244509332927,-1.6025719495982544,West & South Asia,google/gemini-2.5-flash,ru,Kyrgyzstan,Kyrgyzstan,417.0,False,417,Kyrgyzstan
Kyrgyzstan,Multilingual,-1.4053991887373214,-0.17369140267119587,West & South Asia,meta-llama/llama-3.3-70b-instruct,en,Kyrgyzstan,Kyrgyzstan,417.0,False,417,Kyrgyzstan
Kyrgyzstan,Multilingual,-1.644140160781078,-0.2760817953820362,West & South Asia,meta-llama/llama-3.3-70b-instruct,ru,Kyrgyzstan,Kyrgyzstan,417.0,False,417,Kyrgyzstan
Kyrgyzstan,Multilingual,3.3837800283509916,-0.867445436727137,West & South Asia,mistralai/mistral-nemo,en,Kyrgyzstan,Kyrgyzstan,417.0,False,417,Kyrgyzstan
Kyrgyzstan,Multilingual,-1.3000099835333887,0.7444152439714616,West & South Asia,mistralai/mistral-nemo,ru,Kyrgyzstan,Kyrgyzstan,417.0,False,417,Kyrgyzstan
Kyrgyzstan,Multilingual,1.6619466186801977,-0.8196751016280365,West & South Asia,openai/gpt-4o-mini,en,Kyrgyzstan,Kyrgyzstan,417.0,False,417,Kyrgyzstan
Kyrgyzstan,Multilingual,1.921041946143554,-0.7479999157429765,West & South Asia,openai/gpt-4o-mini,ru,Kyrgyzstan,Kyrgyzstan,417.0,False,417,Kyrgyzstan
Kyrgyzstan,Multilingual,-0.0008465622934138439,1.6304065032084998,West & South Asia,qwen/qwq-32b,en,Kyrgyzstan,Kyrgyzstan,417.0,False,417,Kyrgyzstan
Kyrgyzstan,Multilingual,-0.0008465622934138439,1.6304065032084998,West & South Asia,qwen/qwq-32b,ru,Kyrgyzstan,Kyrgyzstan,417.0,False,417,Kyrgyzstan
Kyrgyzstan,Multilingual,-1.3123920688754107,0.09719750777915771,West & South Asia,x-ai/grok-code-fast-1,en,Kyrgyzstan,Kyrgyzstan,417.0,False,417,Kyrgyzstan
Kyrgyzstan,Multilingual,-1.8545498628607953,-0.4430746180195106,West & South Asia,x-ai/grok-code-fast-1,ru,Kyrgyzstan,Kyrgyzstan,417.0,False,417,Kyrgyzstan
Lebanon,Multilingual,-2.961762168579776,0.647500648093092,African-Islamic,anthropic/claude-3.7-sonnet,ar,Lebanon,Lebanon,422.0,True,422,Lebanon
Lebanon,Multilingual,-1.7778559914821885,-0.4855402921808298,African-Islamic,anthropic/claude-3.7-sonnet,en,Lebanon,Lebanon,422.0,True,422,Lebanon
Lebanon,Multilingual,-0.9099755747231392,1.5010544053656518,African-Islamic,anthropic/claude-sonnet-4.5,ar,Lebanon,Lebanon,422.0,True,422,Lebanon
Lebanon,Multilingual,0.8644099578821833,-0.21220679659262753,African-Islamic,anthropic/claude-sonnet-4.5,en,Lebanon,Lebanon,422.0,True,422,Lebanon
Lebanon,Multilingual,-1.108169429597417,-1.5993758290523907,African-Islamic,deepseek/deepseek-chat-v3-0324,ar,Lebanon,Lebanon,422.0,True,422,Lebanon
Lebanon,Multilingual,0.7470073756643769,-0.10831070877974822,African-Islamic,deepseek/deepseek-chat-v3-0324,en,Lebanon,Lebanon,422.0,True,422,Lebanon
Lebanon,Multilingual,-1.5869672177713428,1.108264878969595,African-Islamic,google/gemini-2.0-flash-001,ar,Lebanon,Lebanon,422.0,True,422,Lebanon
Lebanon,Multilingual,-1.5391150194384324,-0.3831498994699897,African-Islamic,google/gemini-2.0-flash-001,en,Lebanon,Lebanon,422.0,True,422,Lebanon
Lebanon,Multilingual,-0.16940984116292923,-0.7420862409477217,African-Islamic,google/gemini-2.5-flash,ar,Lebanon,Lebanon,422.0,True,422,Lebanon
Lebanon,Multilingual,0.1526051562526267,0.5573246779431583,African-Islamic,google/gemini-2.5-flash,en,Lebanon,Lebanon,422.0,True,422,Lebanon
Lebanon,Multilingual,-0.5376803656479937,-1.1237061331803566,African-Islamic,meta-llama/llama-3.3-70b-instruct,ar,Lebanon,Lebanon,422.0,True,422,Lebanon
Lebanon,Multilingual,-0.8297172112986654,0.5925055310155967,African-Islamic,meta-llama/llama-3.3-70b-instruct,en,Lebanon,Lebanon,422.0,True,422,Lebanon
Lebanon,Multilingual,0.847277551879874,-0.4265021918264723,African-Islamic,mistralai/mistral-nemo,ar,Lebanon,Lebanon,422.0,True,422,Lebanon
Lebanon,Multilingual,3.9551269022144635,-1.2889790289434366,African-Islamic,mistralai/mistral-nemo,en,Lebanon,Lebanon,422.0,True,422,Lebanon
Lebanon,Multilingual,1.9006875907239538,-0.7172847089171966,African-Islamic,openai/gpt-4o-mini,ar,Lebanon,Lebanon,422.0,True,422,Lebanon
Lebanon,Multilingual,0.840818205445268,0.9834694977472147,African-Islamic,openai/gpt-4o-mini,en,Lebanon,Lebanon,422.0,True,422,Lebanon
Lebanon,Multilingual,-0.049387295423393984,2.376621733019664,African-Islamic,qwen/qwq-32b,ar,Lebanon,Lebanon,422.0,True,422,Lebanon
Lebanon,Multilingual,-1.534548254971127,3.23456448787881,African-Islamic,qwen/qwq-32b,en,Lebanon,Lebanon,422.0,True,422,Lebanon
Lebanon,Multilingual,-2.77087339486893,2.2413058192435176,African-Islamic,x-ai/grok-code-fast-1,ar,Lebanon,Lebanon,422.0,True,422,Lebanon
Lebanon,Multilingual,-1.3869881556212107,1.6671960109005306,African-Islamic,x-ai/grok-code-fast-1,en,Lebanon,Lebanon,422.0,True,422,Lebanon
Macao,Multilingual,-0.1554601118876877,0.9807624533215171,Confucian,anthropic/claude-3.7-sonnet,en,Macao,Macao,446.0,False,446,Macao
Macao,Multilingual,0.29369056223578577,1.2501456686698316,Confucian,anthropic/claude-3.7-sonnet,zh-cn,Macao,Macao,446.0,False,446,Macao
Macao,Multilingual,0.2897547546276429,0.939963100333233,Confucian,anthropic/claude-3.7-sonnet,zh-hk,Macao,Macao,446.0,False,446,Macao
Macao,Multilingual,0.3220218321998246,1.1855432387431977,Confucian,anthropic/claude-sonnet-4.5,en,Macao,Macao,446.0,False,446,Macao
Macao,Multilingual,3.1042350302309623,0.9505702311845855,Confucian,anthropic/claude-sonnet-4.5,zh-cn,Macao,Macao,446.0,False,446,Macao
Macao,Multilingual,2.205511448985065,0.8997978788218284,Confucian,anthropic/claude-sonnet-4.5,zh-hk,Macao,Macao,446.0,False,446,Macao
Macao,Multilingual,0.3220218321998246,1.1855432387431977,Confucian,deepseek/deepseek-chat-v3-0324,en,Macao,Macao,446.0,False,446,Macao
Macao,Multilingual,2.468600753194226,-0.23151319602099585,Confucian,deepseek/deepseek-chat-v3-0324,zh-cn,Macao,Macao,446.0,False,446,Macao
Macao,Multilingual,1.9163167735272615,0.7784262530376856,Confucian,deepseek/deepseek-chat-v3-0324,zh-hk,Macao,Macao,446.0,False,446,Macao
Macao,Multilingual,-0.24453142414145557,1.0200561112077622,Confucian,google/gemini-2.0-flash-001,en,Macao,Macao,446.0,False,446,Macao
Macao,Multilingual,0.3360838254895479,-0.05448576777755324,Confucian,google/gemini-2.0-flash-001,zh-cn,Macao,Macao,446.0,False,446,Macao
Macao,Multilingual,0.4251551377433158,-0.09377942566379847,Confucian,google/gemini-2.0-flash-001,zh-hk,Macao,Macao,446.0,False,446,Macao
Macao,Multilingual,1.7059070714475437,0.6114334304002113,Confucian,google/gemini-2.5-flash,en,Macao,Macao,446.0,False,446,Macao
Macao,Multilingual,1.7298202269098715,-0.5298716521947294,Confucian,google/gemini-2.5-flash,zh-cn,Macao,Macao,446.0,False,446,Macao
Macao,Multilingual,1.851158616735821,-0.32358517167100986,Confucian,google/gemini-2.5-flash,zh-hk,Macao,Macao,446.0,False,446,Macao
Macao,Multilingual,0.2231870689306168,-0.5677828003627974,Confucian,meta-llama/llama-3.3-70b-instruct,en,Macao,Macao,446.0,False,446,Macao
Macao,Multilingual,0.2697234231771129,0.8532239146412839,Confucian,meta-llama/llama-3.3-70b-instruct,zh-cn,Macao,Macao,446.0,False,446,Macao
Macao,Multilingual,2.0623179731266164,1.232175793181064,Confucian,meta-llama/llama-3.3-70b-instruct,zh-hk,Macao,Macao,446.0,False,446,Macao
Macao,Multilingual,4.259948533732638,1.055646408538279,Confucian,mistralai/mistral-nemo,en,Macao,Macao,446.0,False,446,Macao
Macao,Multilingual,2.943224046545061,-2.1433513154067865,Confucian,mistralai/mistral-nemo,zh-cn,Macao,Macao,446.0,False,446,Macao
Macao,Multilingual,4.705245771780916,-1.2397262847961557,Confucian,mistralai/mistral-nemo,zh-hk,Macao,Macao,446.0,False,446,Macao
Macao,Multilingual,2.499507924637415,-0.30621744297179676,Confucian,openai/gpt-4o-mini,en,Macao,Macao,446.0,False,446,Macao
Macao,Multilingual,2.2063192724338054,0.7753971919719448,Confucian,openai/gpt-4o-mini,zh-cn,Macao,Macao,446.0,False,446,Macao
Macao,Multilingual,3.1835064240323767,0.7261771357364685,Confucian,openai/gpt-4o-mini,zh-hk,Macao,Macao,446.0,False,446,Macao
Macao,Multilingual,1.3194483394458723,-0.2535939778206473,Confucian,qwen/qwq-32b,en,Macao,Macao,446.0,False,446,Macao
Macao,Multilingual,1.2724952669368899,0.13000374240137277,Confucian,qwen/qwq-32b,zh-cn,Macao,Macao,446.0,False,446,Macao
Macao,Multilingual,1.0802906491396302,1.4486200646946141,Confucian,qwen/qwq-32b,zh-hk,Macao,Macao,446.0,False,446,Macao
Macao,Multilingual,0.4251551377433158,-0.09377942566379847,Confucian,x-ai/grok-code-fast-1,en,Macao,Macao,446.0,False,446,Macao
Macao,Multilingual,-0.41865052988368434,-0.28506977774957837,Confucian,x-ai/grok-code-fast-1,zh-cn,Macao,Macao,446.0,False,446,Macao
Macao,Multilingual,-0.9975812271001255,-0.45372892156008776,Confucian,x-ai/grok-code-fast-1,zh-hk,Macao,Macao,446.0,False,446,Macao
Mexico,Multilingual,2.960768692218539,-0.6559102692312999,Latin America,anthropic/claude-3.7-sonnet,en,Mexico,Mexico,484.0,False,484,Mexico
Mexico,Multilingual,2.7503589901388215,-0.8229030918687742,Latin America,anthropic/claude-3.7-sonnet,es,Mexico,Mexico,484.0,False,484,Mexico
Mexico,Multilingual,0.8138554244945976,0.3111772604128435,Latin America,anthropic/claude-sonnet-4.5,en,Mexico,Mexico,484.0,False,484,Mexico
Mexico,Multilingual,1.9734440321779183,0.3760980642237469,Latin America,anthropic/claude-sonnet-4.5,es,Mexico,Mexico,484.0,False,484,Mexico
Mexico,Multilingual,2.3433265557601337,-0.747982244881314,Latin America,deepseek/deepseek-chat-v3-0324,en,Mexico,Mexico,484.0,False,484,Mexico
Mexico,Multilingual,2.3433265557601337,-0.747982244881314,Latin America,deepseek/deepseek-chat-v3-0324,es,Mexico,Mexico,484.0,False,484,Mexico
Mexico,Multilingual,1.4632302917956448,0.19886046935277227,Latin America,google/gemini-2.0-flash-001,en,Mexico,Mexico,484.0,False,484,Mexico
Mexico,Multilingual,-0.5132849032920986,-1.4984911314435896,Latin America,google/gemini-2.0-flash-001,es,Mexico,Mexico,484.0,False,484,Mexico
Mexico,Multilingual,1.8011687617747492,-1.2882543706799825,Latin America,google/gemini-2.5-flash,en,Mexico,Mexico,484.0,False,484,Mexico
Mexico,Multilingual,2.6573518702769108,-1.0937920023191279,Latin America,google/gemini-2.5-flash,es,Mexico,Mexico,484.0,False,484,Mexico
Mexico,Multilingual,2.3477317265577176,-0.06687728558815591,Latin America,meta-llama/llama-3.3-70b-instruct,en,Mexico,Mexico,484.0,False,484,Mexico
Mexico,Multilingual,0.05509077782250216,0.3222996753249336,Latin America,meta-llama/llama-3.3-70b-instruct,es,Mexico,Mexico,484.0,False,484,Mexico
Mexico,Multilingual,0.059778439819975326,0.4131077630431392,Latin America,mistralai/mistral-nemo,en,Mexico,Mexico,484.0,False,484,Mexico
Mexico,Multilingual,2.4690160607757643,0.7072860410735538,Latin America,mistralai/mistral-nemo,es,Mexico,Mexico,484.0,False,484,Mexico
Mexico,Multilingual,3.7849864321646374,1.1344715841302724,Latin America,openai/gpt-4o-mini,en,Mexico,Mexico,484.0,False,484,Mexico
Mexico,Multilingual,5.251549972030749,-1.6977763102089922,Latin America,openai/gpt-4o-mini,es,Mexico,Mexico,484.0,False,484,Mexico
Mexico,Multilingual,-0.060198421560481885,-0.9189253477586762,Latin America,qwen/qwq-32b,en,Mexico,Mexico,484.0,False,484,Mexico
Mexico,Multilingual,1.2637245258966758,0.6174556639457397,Latin America,qwen/qwq-32b,es,Mexico,Mexico,484.0,False,484,Mexico
Mexico,Multilingual,-0.33303271834449133,0.13197408035928535,Latin America,x-ai/grok-code-fast-1,en,Mexico,Mexico,484.0,False,484,Mexico
Mexico,Multilingual,-0.37374142918369113,0.19340449401084536,Latin America,x-ai/grok-code-fast-1,es,Mexico,Mexico,484.0,False,484,Mexico
Morocco,Multilingual,0.3687229295122138,-1.9025967269450232,African-Islamic,anthropic/claude-3.7-sonnet,ar,Morocco,Morocco,504.0,True,504,Morocco
Morocco,Multilingual,-1.5573201037208904,-1.8687590444007052,African-Islamic,anthropic/claude-3.7-sonnet,en,Morocco,Morocco,504.0,True,504,Morocco
Morocco,Multilingual,0.036974837606546795,-2.275876030106217,African-Islamic,anthropic/claude-sonnet-4.5,ar,Morocco,Morocco,504.0,True,504,Morocco
Morocco,Multilingual,0.4861255117300204,-2.006492814757902,African-Islamic,anthropic/claude-sonnet-4.5,en,Morocco,Morocco,504.0,True,504,Morocco
Morocco,Multilingual,-1.3185791316771338,-1.7663686516898651,African-Islamic,deepseek/deepseek-chat-v3-0324,ar,Morocco,Morocco,504.0,True,504,Morocco
Morocco,Multilingual,0.6074639015559695,-1.8002063342341832,African-Islamic,deepseek/deepseek-chat-v3-0324,en,Morocco,Morocco,504.0,True,504,Morocco
Morocco,Multilingual,-1.7069897635108786,-2.01044309499779,African-Islamic,google/gemini-2.0-flash-001,ar,Morocco,Morocco,504.0,True,504,Morocco
Morocco,Multilingual,-1.899194381308138,-0.6918267727045492,African-Islamic,google/gemini-2.0-flash-001,en,Morocco,Morocco,504.0,True,504,Morocco
Morocco,Multilingual,0.24738453968626428,-2.1088832074687422,African-Islamic,google/gemini-2.5-flash,ar,Morocco,Morocco,504.0,True,504,Morocco
Morocco,Multilingual,0.036974837606546795,-2.275876030106217,African-Islamic,google/gemini-2.5-flash,en,Morocco,Morocco,504.0,True,504,Morocco
Morocco,Multilingual,-1.4965800614311608,-1.8434502723603163,African-Islamic,meta-llama/llama-3.3-70b-instruct,ar,Morocco,Morocco,504.0,True,504,Morocco
Morocco,Multilingual,-1.5158236501900406,-2.320767179530664,African-Islamic,meta-llama/llama-3.3-70b-instruct,en,Morocco,Morocco,504.0,True,504,Morocco
Morocco,Multilingual,0.9417878949407872,-1.437028848097156,African-Islamic,mistralai/mistral-nemo,ar,Morocco,Morocco,504.0,True,504,Morocco
Morocco,Multilingual,1.2721095811750178,-2.4716856498657886,African-Islamic,mistralai/mistral-nemo,en,Morocco,Morocco,504.0,True,504,Morocco
Morocco,Multilingual,0.9701191649048256,-1.50163127802379,African-Islamic,openai/gpt-4o-mini,ar,Morocco,Morocco,504.0,True,504,Morocco
Morocco,Multilingual,1.2088601369485814,-1.39924088531295,African-Islamic,openai/gpt-4o-mini,en,Morocco,Morocco,504.0,True,504,Morocco
Morocco,Multilingual,-1.4399175215030837,-1.9726551322135844,African-Islamic,qwen/qwq-32b,ar,Morocco,Morocco,504.0,True,504,Morocco
Morocco,Multilingual,0.024864744148895446,-1.6567999884983993,African-Islamic,qwen/qwq-32b,en,Morocco,Morocco,504.0,True,504,Morocco
Morocco,Multilingual,-1.6786584935468398,-2.075045524924424,African-Islamic,x-ai/grok-code-fast-1,ar,Morocco,Morocco,504.0,True,504,Morocco
