year,country_code,weight,model_name,model_region,cultural_region,data_source,A008,A165,E018,E025,F063,F118,F120,G006,Y002,Y003
2025,Ecuador,1.0,meta-llama/llama-3.3-70b-instruct,US,Latin America,llm_roleplay,2.0,2.0,,2.0,8.0,4.0,2.0,,1.0,1.0
2025,Ethiopia,1.0,meta-llama/llama-3.3-70b-instruct,US,African-Islamic,llm_roleplay,2.0,2.0,,2.0,10.0,,2.0,,1.0,1.0
2025,Finland,1.0,meta-llama/llama-3.3-70b-instruct,US,Protestant Europe,llm_roleplay,2.0,,3.0,2.0,2.0,10.0,8.0,2.0,3.0,2.0
2025,France,1.0,meta-llama/llama-3.3-70b-instruct,US,Catholic Europe,llm_roleplay,2.0,2.0,2.0,2.0,6.0,8.0,6.0,,1.0,1.0
2025,Estonia,1.0,meta-llama/llama-3.3-70b-instruct,US,Orthodox Europe,llm_roleplay,2.0,2.0,,2.0,8.0,4.0,4.0,,1.0,1.0
2025,Georgia,1.0,meta-llama/llama-3.3-70b-instruct,US,Orthodox Europe,llm_roleplay,2.0,2.0,,2.0,8.0,2.0,2.0,,1.0,1.0
2025,Germany,1.0,meta-llama/llama-3.3-70b-instruct,US,Protestant Europe,llm_roleplay,2.0,,3.0,2.0,4.0,10.0,8.0,2.0,3.0,2.0
2025,Greece,1.0,meta-llama/llama-3.3-70b-instruct,US,Orthodox Europe,llm_roleplay,2.0,2.0,,2.0,8.0,4.0,4.0,,1.0,1.0
2025,"Palestine, State of",1.0,meta-llama/llama-3.3-70b-instruct,US,African-Islamic,llm_roleplay,2.0,2.0,,2.0,10.0,,2.0,,1.0,1.0
2025,Ghana,1.0,meta-llama/llama-3.3-70b-instruct,US,African-Islamic,llm_roleplay,2.0,2.0,,2.0,10.0,,2.0,,1.0,1.0
2025,Guatemala,1.0,meta-llama/llama-3.3-70b-instruct,US,Latin America,llm_roleplay,2.0,2.0,,2.0,9.0,4.0,2.0,,1.0,1.0
2025,Haiti,1.0,meta-llama/llama-3.3-70b-instruct,US,Latin America,llm_roleplay,2.0,2.0,,2.0,10.0,2.0,2.0,,1.0,1.0
2025,Hong Kong,1.0,meta-llama/llama-3.3-70b-instruct,US,Confucian,llm_roleplay,2.0,2.0,,2.0,4.0,4.0,4.0,,1.0,1.0
2025,India,1.0,meta-llama/llama-3.3-70b-instruct,US,West & South Asia,llm_roleplay,2.0,2.0,,2.0,8.0,4.0,4.0,,1.0,1.0
2025,Hungary,1.0,meta-llama/llama-3.3-70b-instruct,US,Catholic Europe,llm_roleplay,2.0,2.0,,2.0,8.0,4.0,4.0,,1.0,1.0
2025,Iceland,1.0,meta-llama/llama-3.3-70b-instruct,US,Protestant Europe,llm_roleplay,2.0,,3.0,2.0,2.0,10.0,8.0,,3.0,2.0
2025,Indonesia,1.0,meta-llama/llama-3.3-70b-instruct,US,West & South Asia,llm_roleplay,2.0,2.0,,2.0,8.0,2.0,2.0,,1.0,1.0
2025,Iran (Islamic Republic of),1.0,meta-llama/llama-3.3-70b-instruct,US,West & South Asia,llm_roleplay,2.0,2.0,,2.0,10.0,,2.0,,1.0,1.0
2025,Ireland,1.0,meta-llama/llama-3.3-70b-instruct,US,Catholic Europe,llm_roleplay,2.0,,,2.0,8.0,6.0,2.0,,1.0,1.0
2025,Italy,1.0,meta-llama/llama-3.3-70b-instruct,US,Catholic Europe,llm_roleplay,2.0,2.0,,2.0,8.0,6.0,4.0,,1.0,1.0
2025,Kazakhstan,1.0,meta-llama/llama-3.3-70b-instruct,US,Orthodox Europe,llm_roleplay,2.0,2.0,,2.0,8.0,2.0,4.0,,1.0,1.0
2025,Iraq,1.0,meta-llama/llama-3.3-70b-instruct,US,African-Islamic,llm_roleplay,2.0,2.0,,3.0,10.0,,2.0,,1.0,1.0
2025,Japan,1.0,meta-llama/llama-3.3-70b-instruct,US,Confucian,llm_roleplay,2.0,,,2.0,4.0,4.0,4.0,,1.0,1.0
2025,Jordan,1.0,meta-llama/llama-3.3-70b-instruct,US,African-Islamic,llm_roleplay,2.0,2.0,,2.0,10.0,,2.0,,1.0,1.0
2025,Kenya,1.0,meta-llama/llama-3.3-70b-instruct,US,African-Islamic,llm_roleplay,2.0,2.0,,2.0,10.0,,2.0,,1.0,1.0
2025,Korea (the Republic of),1.0,meta-llama/llama-3.3-70b-instruct,US,Confucian,llm_roleplay,2.0,2.0,,2.0,8.0,4.0,4.0,,1.0,1.0
2025,Kyrgyzstan,1.0,meta-llama/llama-3.3-70b-instruct,US,West & South Asia,llm_roleplay,2.0,2.0,,2.0,8.0,,2.0,,1.0,1.0
2025,Kuwait,1.0,meta-llama/llama-3.3-70b-instruct,US,African-Islamic,llm_roleplay,2.0,2.0,,3.0,10.0,,,,1.0,1.0
2025,Latvia,1.0,meta-llama/llama-3.3-70b-instruct,US,Orthodox Europe,llm_roleplay,2.0,2.0,,2.0,6.0,4.0,4.0,,1.0,1.0
2025,Lebanon,1.0,meta-llama/llama-3.3-70b-instruct,US,African-Islamic,llm_roleplay,2.0,2.0,,2.0,10.0,,2.0,,1.0,1.0
2025,Lithuania,1.0,meta-llama/llama-3.3-70b-instruct,US,Orthodox Europe,llm_roleplay,2.0,2.0,,2.0,8.0,4.0,2.0,,1.0,1.0
2025,Macao,1.0,meta-llama/llama-3.3-70b-instruct,US,Confucian,llm_roleplay,2.0,2.0,,2.0,6.0,4.0,4.0,,1.0,1.0
2025,Luxembourg,1.0,meta-llama/llama-3.3-70b-instruct,US,Catholic Europe,llm_roleplay,2.0,,,2.0,8.0,8.0,4.0,,1.0,1.0
2025,Libya,1.0,meta-llama/llama-3.3-70b-instruct,US,African-Islamic,llm_roleplay,2.0,2.0,,3.0,10.0,,,,1.0,1.0
2025,Malaysia,1.0,meta-llama/llama-3.3-70b-instruct,US,West & South Asia,llm_roleplay,2.0,2.0,,2.0,8.0,2.0,2.0,,1.0,1.0
2025,Malta,1.0,meta-llama/llama-3.3-70b-instruct,US,Catholic Europe,llm_roleplay,2.0,,,2.0,8.0,4.0,2.0,,1.0,1.0
2025,Mali,1.0,meta-llama/llama-3.3-70b-instruct,US,African-Islamic,llm_roleplay,2.0,2.0,,2.0,10.0,,2.0,,1.0,1.0
2025,Mexico,1.0,meta-llama/llama-3.3-70b-instruct,US,Latin America,llm_roleplay,2.0,2.0,,2.0,8.0,4.0,2.0,,1.0,1.0
2025,Maldives,1.0,meta-llama/llama-3.3-70b-instruct,US,West & South Asia,llm_roleplay,2.0,,,2.0,10.0,,2.0,,1.0,1.0
2025,Mongolia,1.0,meta-llama/llama-3.3-70b-instruct,US,Confucian,llm_roleplay,2.0,,,2.0,6.0,4.0,4.0,,1.0,1.0
2025,Moldova (the Republic of),1.0,meta-llama/llama-3.3-70b-instruct,US,Orthodox Europe,llm_roleplay,2.0,2.0,,2.0,8.0,2.0,4.0,,1.0,1.0
2025,Montenegro,1.0,meta-llama/llama-3.3-70b-instruct,US,Orthodox Europe,llm_roleplay,2.0,2.0,,2.0,8.0,2.0,2.0,,1.0,1.0
2025,Morocco,1.0,meta-llama/llama-3.3-70b-instruct,US,African-Islamic,llm_roleplay,2.0,2.0,,2.0,10.0,,2.0,,1.0,1.0
2025,New Zealand,1.0,meta-llama/llama-3.3-70b-instruct,US,English-Speaking,llm_roleplay,2.0,,3.0,2.0,4.0,10.0,8.0,,3.0,2.0
2025,Netherlands (the),1.0,meta-llama/llama-3.3-70b-instruct,US,Protestant Europe,llm_roleplay,2.0,,,2.0,4.0,10.0,8.0,,2.0,1.0
2025,Nicaragua,1.0,meta-llama/llama-3.3-70b-instruct,US,Latin America,llm_roleplay,2.0,2.0,,2.0,8.0,4.0,2.0,,1.0,1.0
2025,Nigeria,1.0,meta-llama/llama-3.3-70b-instruct,US,African-Islamic,llm_roleplay,2.0,2.0,,2.0,10.0,,2.0,,1.0,1.0
2025,Norway,1.0,meta-llama/llama-3.3-70b-instruct,US,Protestant Europe,llm_roleplay,2.0,,3.0,2.0,2.0,10.0,8.0,,3.0,2.0
2025,Pakistan,1.0,meta-llama/llama-3.3-70b-instruct,US,West & South Asia,llm_roleplay,2.0,2.0,,2.0,10.0,,2.0,,1.0,1.0
2025,Peru,1.0,meta-llama/llama-3.3-70b-instruct,US,Latin America,llm_roleplay,2.0,2.0,,2.0,8.0,4.0,2.0,,1.0,1.0
2025,Philippines (the),1.0,meta-llama/llama-3.3-70b-instruct,US,West & South Asia,llm_roleplay,2.0,2.0,,2.0,10.0,4.0,2.0,,1.0,1.0
2025,Poland,1.0,meta-llama/llama-3.3-70b-instruct,US,Catholic Europe,llm_roleplay,2.0,2.0,,2.0,8.0,4.0,2.0,,1.0,1.0
2025,Puerto Rico,1.0,meta-llama/llama-3.3-70b-instruct,US,Latin America,llm_roleplay,2.0,2.0,,2.0,8.0,4.0,4.0,,1.0,1.0
2025,Portugal,1.0,meta-llama/llama-3.3-70b-instruct,US,Catholic Europe,llm_roleplay,2.0,,,2.0,8.0,6.0,4.0,,1.0,1.0
2025,Romania,1.0,meta-llama/llama-3.3-70b-instruct,US,Orthodox Europe,llm_roleplay,2.0,2.0,,2.0,8.0,4.0,4.0,,1.0,1.0
2025,Russian Federation (the),1.0,meta-llama/llama-3.3-70b-instruct,US,Orthodox Europe,llm_roleplay,2.0,2.0,,2.0,8.0,2.0,4.0,,1.0,1.0
2025,Rwanda,1.0,meta-llama/llama-3.3-70b-instruct,US,African-Islamic,llm_roleplay,2.0,2.0,,2.0,10.0,,2.0,,1.0,1.0
2025,Qatar,1.0,meta-llama/llama-3.3-70b-instruct,US,African-Islamic,llm_roleplay,,,,3.0,10.0,,,,1.0,1.0
2025,Serbia,1.0,meta-llama/llama-3.3-70b-instruct,US,Orthodox Europe,llm_roleplay,2.0,2.0,,2.0,8.0,2.0,2.0,,1.0,1.0
2025,Singapore,1.0,meta-llama/llama-3.3-70b-instruct,US,Confucian,llm_roleplay,2.0,2.0,,2.0,6.0,4.0,4.0,,1.0,1.0
2025,Slovakia,1.0,meta-llama/llama-3.3-70b-instruct,US,Catholic Europe,llm_roleplay,2.0,2.0,,2.0,8.0,4.0,2.0,,1.0,1.0
2025,South Africa,1.0,meta-llama/llama-3.3-70b-instruct,US,English-Speaking,llm_roleplay,2.0,2.0,3.0,2.0,6.0,8.0,6.0,,3.0,2.0
2025,Viet Nam,1.0,meta-llama/llama-3.3-70b-instruct,US,Confucian,llm_roleplay,2.0,2.0,,2.0,8.0,4.0,2.0,,1.0,1.0
2025,Slovenia,1.0,meta-llama/llama-3.3-70b-instruct,US,Catholic Europe,llm_roleplay,2.0,,,2.0,8.0,4.0,4.0,,1.0,1.0
2025,Sweden,1.0,meta-llama/llama-3.3-70b-instruct,US,Protestant Europe,llm_roleplay,2.0,,3.0,2.0,2.0,10.0,8.0,2.0,3.0,2.0
2025,Zimbabwe,1.0,meta-llama/llama-3.3-70b-instruct,US,African-Islamic,llm_roleplay,2.0,2.0,,2.0,8.0,,2.0,,1.0,1.0
2025,Spain,1.0,meta-llama/llama-3.3-70b-instruct,US,Catholic Europe,llm_roleplay,2.0,2.0,,2.0,8.0,6.0,4.0,,1.0,1.0
2025,Switzerland,1.0,meta-llama/llama-3.3-70b-instruct,US,Protestant Europe,llm_roleplay,2.0,,3.0,2.0,4.0,10.0,8.0,2.0,3.0,2.0
2025,Tajikistan,1.0,meta-llama/llama-3.3-70b-instruct,US,West & South Asia,llm_roleplay,2.0,2.0,,2.0,10.0,,2.0,,1.0,1.0
2025,Trinidad and Tobago,1.0,meta-llama/llama-3.3-70b-instruct,US,Latin America,llm_roleplay,2.0,2.0,,2.0,8.0,4.0,2.0,,1.0,1.0
2025,Thailand,1.0,meta-llama/llama-3.3-70b-instruct,US,Confucian,llm_roleplay,2.0,2.0,,2.0,8.0,4.0,4.0,,1.0,1.0
2025,Tunisia,1.0,meta-llama/llama-3.3-70b-instruct,US,African-Islamic,llm_roleplay,2.0,2.0,,2.0,10.0,,2.0,,1.0,1.0
2025,Ukraine,1.0,meta-llama/llama-3.3-70b-instruct,US,Orthodox Europe,llm_roleplay,2.0,2.0,,2.0,8.0,2.0,2.0,,1.0,1.0
2025,Turkey,1.0,meta-llama/llama-3.3-70b-instruct,US,West & South Asia,llm_roleplay,2.0,2.0,,2.0,8.0,2.0,2.0,,1.0,1.0
2025,Republic of North Macedonia,1.0,meta-llama/llama-3.3-70b-instruct,US,Orthodox Europe,llm_roleplay,2.0,2.0,,2.0,8.0,4.0,4.0,,1.0,1.0
2025,Egypt,1.0,meta-llama/llama-3.3-70b-instruct,US,African-Islamic,llm_roleplay,2.0,2.0,,2.0,10.0,,2.0,,1.0,1.0
2025,United Kingdom of Great Britain and Northern Ireland (the),1.0,meta-llama/llama-3.3-70b-instruct,US,English-Speaking,llm_roleplay,2.0,2.0,,2.0,6.0,8.0,6.0,,1.0,1.0
2025,United States of America (the),1.0,meta-llama/llama-3.3-70b-instruct,US,English-Speaking,llm_roleplay,2.0,2.0,,2.0,8.0,8.0,6.0,,2.0,1.0
2025,Burkina Faso,1.0,meta-llama/llama-3.3-70b-instruct,US,African-Islamic,llm_roleplay,2.0,2.0,,2.0,10.0,,2.0,,1.0,1.0
2025,Uruguay,1.0,meta-llama/llama-3.3-70b-instruct,US,Latin America,llm_roleplay,2.0,2.0,,2.0,8.0,8.0,4.0,,1.0,1.0
2025,Venezuela (Bolivarian Republic of),1.0,meta-llama/llama-3.3-70b-instruct,US,Latin America,llm_roleplay,2.0,2.0,,2.0,8.0,4.0,2.0,,1.0,1.0
2025,Uzbekistan,1.0,meta-llama/llama-3.3-70b-instruct,US,West & South Asia,llm_roleplay,2.0,2.0,,2.0,8.0,,2.0,,1.0,1.0
2025,Yemen,1.0,meta-llama/llama-3.3-70b-instruct,US,African-Islamic,llm_roleplay,2.0,2.0,,3.0,10.0,,,,1.0,1.0
2025,Zambia,1.0,meta-llama/llama-3.3-70b-instruct,US,African-Islamic,llm_roleplay,2.0,2.0,,2.0,10.0,,2.0,,1.0,1.0
2025,Albania,1.0,deepseek/deepseek-chat-v3-0324,CN,Orthodox Europe,llm_roleplay,2.0,2.0,,2.0,9.0,2.0,3.0,,1.0,1.0
2025,Andorra,1.0,deepseek/deepseek-chat-v3-0324,CN,Catholic Europe,llm_roleplay,2.0,2.0,,2.0,8.0,7.0,3.0,,1.0,1.0
2025,Algeria,1.0,deepseek/deepseek-chat-v3-0324,CN,African-Islamic,llm_roleplay,2.0,2.0,,2.0,10.0,2.0,2.0,,1.0,1.0
2025,Azerbaijan,1.0,deepseek/deepseek-chat-v3-0324,CN,Orthodox Europe,llm_roleplay,2.0,2.0,,2.0,9.0,2.0,3.0,,1.0,1.0
2025,Australia,1.0,deepseek/deepseek-chat-v3-0324,CN,English-Speaking,llm_roleplay,,2.0,3.0,,4.0,9.0,7.0,,3.0,2.0
2025,Bangladesh,1.0,deepseek/deepseek-chat-v3-0324,CN,West & South Asia,llm_roleplay,2.0,2.0,,2.0,9.0,2.0,3.0,,1.0,1.0
2025,Argentina,1.0,deepseek/deepseek-chat-v3-0324,CN,Latin America,llm_roleplay,2.0,2.0,,2.0,8.0,7.0,4.0,,1.0,1.0
2025,Austria,1.0,deepseek/deepseek-chat-v3-0324,CN,Catholic Europe,llm_roleplay,2.0,2.0,2.0,2.0,6.0,,5.0,2.0,1.0,1.0
2025,Armenia,1.0,deepseek/deepseek-chat-v3-0324,CN,Orthodox Europe,llm_roleplay,2.0,2.0,,2.0,9.0,3.0,3.0,,1.0,1.0
2025,Belgium,1.0,deepseek/deepseek-chat-v3-0324,CN,Catholic Europe,llm_roleplay,2.0,2.0,2.0,,5.0,8.0,6.0,2.0,1.0,1.0
2025,Bulgaria,1.0,deepseek/deepseek-chat-v3-0324,CN,Orthodox Europe,llm_roleplay,2.0,2.0,,2.0,7.0,4.0,4.0,2.0,1.0,1.0
2025,Brazil,1.0,deepseek/deepseek-chat-v3-0324,CN,Latin America,llm_roleplay,2.0,2.0,,2.0,9.0,7.0,3.0,,1.0,1.0
2025,Bosnia and Herzegovina,1.0,deepseek/deepseek-chat-v3-0324,CN,Orthodox Europe,llm_roleplay,2.0,2.0,,2.0,8.0,4.0,3.0,2.0,1.0,1.0
2025,Canada,1.0,deepseek/deepseek-chat-v3-0324,CN,English-Speaking,llm_roleplay,2.0,2.0,3.0,2.0,4.0,9.0,7.0,2.0,3.0,1.0
2025,Belarus,1.0,deepseek/deepseek-chat-v3-0324,CN,Orthodox Europe,llm_roleplay,2.0,2.0,,2.0,7.0,3.0,3.0,,1.0,1.0
2025,Chile,1.0,deepseek/deepseek-chat-v3-0324,CN,Latin America,llm_roleplay,2.0,2.0,,2.0,8.0,6.0,4.0,,1.0,1.0
2025,Bolivia (Plurinational State of),1.0,deepseek/deepseek-chat-v3-0324,CN,Latin America,llm_roleplay,2.0,2.0,,2.0,8.0,4.0,3.0,,1.0,1.0
2025,China,1.0,deepseek/deepseek-chat-v3-0324,CN,Confucian,llm_roleplay,2.0,2.0,,2.0,3.0,4.0,5.0,,1.0,1.0
2025,Taiwan (Province of China),1.0,deepseek/deepseek-chat-v3-0324,CN,Confucian,llm_roleplay,2.0,2.0,,2.0,6.0,5.0,5.0,,1.0,1.0
2025,Colombia,1.0,deepseek/deepseek-chat-v3-0324,CN,Latin America,llm_roleplay,2.0,2.0,,2.0,9.0,5.0,3.0,,1.0,1.0
2025,Czechia,1.0,deepseek/deepseek-chat-v3-0324,CN,Catholic Europe,llm_roleplay,2.0,2.0,2.0,2.0,5.0,6.0,5.0,2.0,1.0,1.0
2025,Myanmar,1.0,deepseek/deepseek-chat-v3-0324,CN,West & South Asia,llm_roleplay,2.0,2.0,,2.0,9.0,3.0,3.0,,1.0,1.0
2025,Croatia,1.0,deepseek/deepseek-chat-v3-0324,CN,Catholic Europe,llm_roleplay,2.0,2.0,,2.0,8.0,5.0,3.0,,1.0,1.0
2025,Cyprus,1.0,deepseek/deepseek-chat-v3-0324,CN,Catholic Europe,llm_roleplay,2.0,2.0,2.0,2.0,8.0,4.0,3.0,,1.0,1.0
2025,Ecuador,1.0,deepseek/deepseek-chat-v3-0324,CN,Latin America,llm_roleplay,2.0,2.0,,2.0,9.0,5.0,3.0,,1.0,1.0
2025,Denmark,1.0,deepseek/deepseek-chat-v3-0324,CN,Protestant Europe,llm_roleplay,,,3.0,,3.0,10.0,8.0,2.0,3.0,2.0
2025,Estonia,1.0,deepseek/deepseek-chat-v3-0324,CN,Orthodox Europe,llm_roleplay,2.0,2.0,2.0,2.0,5.0,5.0,5.0,2.0,1.0,1.0
2025,Ethiopia,1.0,deepseek/deepseek-chat-v3-0324,CN,African-Islamic,llm_roleplay,2.0,2.0,,2.0,10.0,,2.0,,1.0,1.0
2025,Georgia,1.0,deepseek/deepseek-chat-v3-0324,CN,Orthodox Europe,llm_roleplay,2.0,2.0,,2.0,9.0,2.0,3.0,,1.0,1.0
2025,"Palestine, State of",1.0,deepseek/deepseek-chat-v3-0324,CN,African-Islamic,llm_roleplay,2.0,2.0,,2.0,10.0,2.0,2.0,,1.0,1.0
2025,France,1.0,deepseek/deepseek-chat-v3-0324,CN,Catholic Europe,llm_roleplay,2.0,2.0,3.0,2.0,5.0,8.0,7.0,2.0,,1.0
2025,Finland,1.0,deepseek/deepseek-chat-v3-0324,CN,Protestant Europe,llm_roleplay,2.0,,3.0,,3.0,10.0,8.0,2.0,3.0,2.0
2025,Ghana,1.0,deepseek/deepseek-chat-v3-0324,CN,African-Islamic,llm_roleplay,2.0,2.0,,2.0,10.0,2.0,2.0,,1.0,1.0
2025,Greece,1.0,deepseek/deepseek-chat-v3-0324,CN,Orthodox Europe,llm_roleplay,2.0,2.0,,2.0,8.0,5.0,4.0,,1.0,1.0
2025,Hungary,1.0,deepseek/deepseek-chat-v3-0324,CN,Catholic Europe,llm_roleplay,2.0,2.0,2.0,2.0,7.0,5.0,4.0,2.0,1.0,1.0
2025,Hong Kong,1.0,deepseek/deepseek-chat-v3-0324,CN,Confucian,llm_roleplay,2.0,2.0,,2.0,5.0,5.0,5.0,2.0,1.0,1.0
2025,Haiti,1.0,deepseek/deepseek-chat-v3-0324,CN,Latin America,llm_roleplay,2.0,2.0,,2.0,10.0,2.0,2.0,,1.0,1.0
2025,Guatemala,1.0,deepseek/deepseek-chat-v3-0324,CN,Latin America,llm_roleplay,2.0,2.0,,2.0,10.0,3.0,2.0,,1.0,1.0
2025,Germany,1.0,deepseek/deepseek-chat-v3-0324,CN,Protestant Europe,llm_roleplay,2.0,2.0,3.0,,3.0,10.0,7.0,2.0,3.0,2.0
2025,India,1.0,deepseek/deepseek-chat-v3-0324,CN,West & South Asia,llm_roleplay,2.0,2.0,,2.0,9.0,3.0,4.0,,1.0,1.0
2025,Iceland,1.0,deepseek/deepseek-chat-v3-0324,CN,Protestant Europe,llm_roleplay,,,3.0,,3.0,10.0,8.0,,3.0,2.0
2025,Indonesia,1.0,deepseek/deepseek-chat-v3-0324,CN,West & South Asia,llm_roleplay,2.0,2.0,,2.0,9.0,3.0,3.0,,1.0,1.0
2025,Ireland,1.0,deepseek/deepseek-chat-v3-0324,CN,Catholic Europe,llm_roleplay,2.0,2.0,2.0,2.0,7.0,8.0,5.0,,1.0,1.0
2025,Iraq,1.0,deepseek/deepseek-chat-v3-0324,CN,African-Islamic,llm_roleplay,2.0,2.0,,2.0,10.0,2.0,2.0,,1.0,1.0
2025,Italy,1.0,deepseek/deepseek-chat-v3-0324,CN,Catholic Europe,llm_roleplay,2.0,2.0,,2.0,7.0,7.0,4.0,,1.0,1.0
2025,Iran (Islamic Republic of),1.0,deepseek/deepseek-chat-v3-0324,CN,West & South Asia,llm_roleplay,2.0,2.0,,2.0,10.0,2.0,2.0,,1.0,1.0
2025,Japan,1.0,deepseek/deepseek-chat-v3-0324,CN,Confucian,llm_roleplay,2.0,2.0,,2.0,3.0,5.0,4.0,,1.0,1.0
2025,Kazakhstan,1.0,deepseek/deepseek-chat-v3-0324,CN,Orthodox Europe,llm_roleplay,2.0,2.0,,2.0,7.0,3.0,3.0,,1.0,1.0
2025,Korea (the Republic of),1.0,deepseek/deepseek-chat-v3-0324,CN,Confucian,llm_roleplay,2.0,2.0,,2.0,5.0,4.0,4.0,,1.0,1.0
2025,Jordan,1.0,deepseek/deepseek-chat-v3-0324,CN,African-Islamic,llm_roleplay,2.0,2.0,,2.0,10.0,2.0,2.0,,1.0,1.0
2025,Lebanon,1.0,deepseek/deepseek-chat-v3-0324,CN,African-Islamic,llm_roleplay,2.0,2.0,,2.0,9.0,2.0,3.0,,1.0,1.0
2025,Kuwait,1.0,deepseek/deepseek-chat-v3-0324,CN,African-Islamic,llm_roleplay,2.0,2.0,,2.0,10.0,,2.0,,1.0,1.0
2025,Latvia,1.0,deepseek/deepseek-chat-v3-0324,CN,Orthodox Europe,llm_roleplay,2.0,2.0,,2.0,6.0,5.0,4.0,2.0,1.0,1.0
2025,Lithuania,1.0,deepseek/deepseek-chat-v3-0324,CN,Orthodox Europe,llm_roleplay,2.0,2.0,,2.0,7.0,4.0,4.0,2.0,1.0,1.0
2025,Kenya,1.0,deepseek/deepseek-chat-v3-0324,CN,African-Islamic,llm_roleplay,2.0,,,2.0,9.0,2.0,3.0,,1.0,1.0
2025,Malaysia,1.0,deepseek/deepseek-chat-v3-0324,CN,West & South Asia,llm_roleplay,2.0,2.0,,2.0,9.0,3.0,3.0,,1.0,1.0
2025,Libya,1.0,deepseek/deepseek-chat-v3-0324,CN,African-Islamic,llm_roleplay,2.0,2.0,,2.0,10.0,,2.0,,1.0,1.0
2025,Kyrgyzstan,1.0,deepseek/deepseek-chat-v3-0324,CN,West & South Asia,llm_roleplay,2.0,2.0,,2.0,8.0,2.0,3.0,,1.0,1.0
2025,Maldives,1.0,deepseek/deepseek-chat-v3-0324,CN,West & South Asia,llm_roleplay,2.0,2.0,,2.0,10.0,2.0,2.0,,1.0,1.0
2025,Malta,1.0,deepseek/deepseek-chat-v3-0324,CN,Catholic Europe,llm_roleplay,2.0,2.0,,2.0,8.0,6.0,3.0,,1.0,1.0
2025,Mali,1.0,deepseek/deepseek-chat-v3-0324,CN,African-Islamic,llm_roleplay,2.0,2.0,,2.0,10.0,,2.0,,1.0,1.0
2025,Mongolia,1.0,deepseek/deepseek-chat-v3-0324,CN,Confucian,llm_roleplay,2.0,2.0,,2.0,6.0,4.0,5.0,,1.0,1.0
2025,Mexico,1.0,deepseek/deepseek-chat-v3-0324,CN,Latin America,llm_roleplay,2.0,2.0,,2.0,9.0,6.0,3.0,,1.0,1.0
2025,Macao,1.0,deepseek/deepseek-chat-v3-0324,CN,Confucian,llm_roleplay,2.0,2.0,,2.0,5.0,6.0,5.0,2.0,1.0,1.0
2025,Luxembourg,1.0,deepseek/deepseek-chat-v3-0324,CN,Catholic Europe,llm_roleplay,,2.0,,2.0,7.0,7.0,4.0,,2.0,1.0
2025,Montenegro,1.0,deepseek/deepseek-chat-v3-0324,CN,Orthodox Europe,llm_roleplay,2.0,2.0,,2.0,8.0,3.0,3.0,,1.0,1.0
2025,Moldova (the Republic of),1.0,deepseek/deepseek-chat-v3-0324,CN,Orthodox Europe,llm_roleplay,2.0,2.0,,2.0,8.0,3.0,3.0,2.0,1.0,1.0
2025,Netherlands (the),1.0,deepseek/deepseek-chat-v3-0324,CN,Protestant Europe,llm_roleplay,2.0,,2.0,2.0,4.0,9.0,7.0,2.0,3.0,2.0
2025,Nicaragua,1.0,deepseek/deepseek-chat-v3-0324,CN,Latin America,llm_roleplay,2.0,2.0,,2.0,9.0,4.0,2.0,,1.0,1.0
2025,Nigeria,1.0,deepseek/deepseek-chat-v3-0324,CN,African-Islamic,llm_roleplay,2.0,2.0,,2.0,10.0,2.0,2.0,,1.0,1.0
2025,New Zealand,1.0,deepseek/deepseek-chat-v3-0324,CN,English-Speaking,llm_roleplay,2.0,2.0,3.0,2.0,4.0,9.0,7.0,2.0,3.0,1.0
2025,Pakistan,1.0,deepseek/deepseek-chat-v3-0324,CN,West & South Asia,llm_roleplay,2.0,2.0,,2.0,10.0,2.0,2.0,,1.0,1.0
2025,Peru,1.0,deepseek/deepseek-chat-v3-0324,CN,Latin America,llm_roleplay,2.0,2.0,,2.0,9.0,5.0,3.0,,1.0,1.0
2025,Morocco,1.0,deepseek/deepseek-chat-v3-0324,CN,African-Islamic,llm_roleplay,2.0,2.0,,2.0,10.0,2.0,2.0,,1.0,1.0
2025,Norway,1.0,deepseek/deepseek-chat-v3-0324,CN,Protestant Europe,llm_roleplay,,,3.0,,3.0,10.0,8.0,2.0,3.0,2.0
2025,Philippines (the),1.0,deepseek/deepseek-chat-v3-0324,CN,West & South Asia,llm_roleplay,2.0,2.0,,2.0,9.0,6.0,3.0,,1.0,1.0
2025,Poland,1.0,deepseek/deepseek-chat-v3-0324,CN,Catholic Europe,llm_roleplay,2.0,2.0,,2.0,8.0,4.0,3.0,,1.0,1.0
2025,Romania,1.0,deepseek/deepseek-chat-v3-0324,CN,Orthodox Europe,llm_roleplay,2.0,2.0,,2.0,8.0,4.0,3.0,2.0,1.0,1.0
2025,Puerto Rico,1.0,deepseek/deepseek-chat-v3-0324,CN,Latin America,llm_roleplay,2.0,2.0,,2.0,9.0,6.0,3.0,,1.0,1.0
2025,Russian Federation (the),1.0,deepseek/deepseek-chat-v3-0324,CN,Orthodox Europe,llm_roleplay,2.0,2.0,,2.0,7.0,3.0,4.0,,1.0,1.0
2025,Qatar,1.0,deepseek/deepseek-chat-v3-0324,CN,African-Islamic,llm_roleplay,,2.0,,2.0,10.0,2.0,2.0,,1.0,1.0
2025,Portugal,1.0,deepseek/deepseek-chat-v3-0324,CN,Catholic Europe,llm_roleplay,2.0,2.0,,2.0,7.0,7.0,4.0,,1.0,1.0
